SMILES,MP
[CH3][C]([CH3])=[N][NH][C]([NH2])=[O],182.0
CC(C)=NNC(=N)O,182.0
CC(C)=NN=C(N)O,182.0
O=C(c1ccccc1)Nc1ccc(cc1C(=O)c1ccccc1)C(=O)C,176.85
CC(=O)C1=CC=C(NC(=O)C2=CC=CC=C2)C(C(=O)C2=CC=CC=C2)=C1,176.85
CC(=O)c1ccc(NC(=O)c2ccccc2)c(C(=O)c2ccccc2)c1,176.85
[CH3][C](=[O])[c]1[cH][cH][c]([NH][C](=[O])[c]2[cH][cH][cH][cH][cH]2)[c]([C](=[O])[c]2[cH][cH][cH][cH][cH]2)[cH]1,176.85
CC(=O)c1ccc(N=C(O)c2ccccc2)c(C(=O)c2ccccc2)c1,176.85
CC(=O)C1=CC(C(=O)C2=CC=CC=C2)=C(N=C(O)C2=CC=CC=C2)C=C1,176.85
C=C(O)C1=CC(=C(O)c2ccccc2)C(=NC(=O)c2ccccc2)C=C1,176.85
C=C(O)C1=CC(C(=O)c2ccccc2)C(=NC(=O)c2ccccc2)C=C1,176.85
C=C(O)C1=CCC(=NC(=O)c2ccccc2)C(C(=O)c2ccccc2)=C1,176.85
C=C(O)C1C=CC(=NC(=O)c2ccccc2)C(C(=O)c2ccccc2)=C1,176.85
C=C(O)c1ccc(N=C(O)c2ccccc2)c(C(=O)c2ccccc2)c1,176.85
C=C(O)c1ccc(NC(=O)c2ccccc2)c(C(=O)c2ccccc2)c1,176.85
CC(=O)C1=CC(=C(O)c2ccccc2)C(=NC(=O)c2ccccc2)C=C1,176.85
CC(=O)C1=CC(C(=O)c2ccccc2)C(=NC(=O)c2ccccc2)C=C1,176.85
CC(=O)C1=CCC(=NC(=O)c2ccccc2)C(C(=O)c2ccccc2)=C1,176.85
CC(=O)C1C=CC(=NC(=O)c2ccccc2)C(C(=O)c2ccccc2)=C1,176.85
CC(O)=C1C=CC(=NC(=O)c2ccccc2)C(C(=O)c2ccccc2)=C1,176.85
[O-][N+](=O)CC,-89.0
CC[N+](=O)[O-],-89.0
[CH3][CH2][N+](=[O])[O-],-89.0
CC=[N+]([O-])O,-89.0
OCCNc1ccc(c2c1C(=O)c1c(C2=O)cccc1)NCCO,248.0
O=C1C2=C(C=CC=C2)C(=O)C2=C1C(NCCO)=CC=C2NCCO,248.0
O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21,248.0
[O]=[C]1[c]2[cH][cH][cH][cH][c]2[C](=[O])[c]2[c]([NH][CH2][CH2][OH])[cH][cH][c]([NH][CH2][CH2][OH])[c]21,248.0
O=C1C2=CC=CC=C2C(=O)C2=C(NCCO)C=CC(NCCO)=C12,248.0
O=C1C2=C(C(=O)c3ccccc31)C(=NCCO)CC=C2NCCO,248.0
O=C1C2=C(NCCO)C=CC(=NCCO)C2=C(O)c2ccccc21,248.0
O=C1C2=C(NCCO)C=CC(=NCCO)C2C(=O)c2ccccc21,248.0
O=C1c2ccccc2C(=O)C2C(=NCCO)C=CC(=NCCO)C12,248.0
O=C1c2ccccc2C(O)=C2C(=NCCO)C=CC(=NCCO)C12,248.0
OCCN=C1C=CC(=NCCO)c2c1c(O)c1ccccc1c2O,248.0
OC(=O)C1CCC1,-2.0
O=C(O)C1CCC1,-2.0
[O]=[C]([OH])[CH]1[CH2][CH2][CH2]1,-2.0
OC(O)=C1CCC1,-2.0
Cc1ccc(cc1)C(=O)c1nn(c(=NN=Cc2ccco2)s1)c1ccccc1,114.0
CC1=CC=C(C(=O)C2=NN(C3=CC=CC=C3)C(=NN=CC3=CC=CO3)S2)C=C1,114.0
Cc1ccc(C(=O)c2nn(-c3ccccc3)c(=NN=Cc3ccco3)s2)cc1,114.0
[CH3][c]1[cH][cH][c]([C](=[O])[c]2[n][n](-[c]3[cH][cH][cH][cH][cH]3)[c](=[N][N]=[CH][c]3[cH][cH][cH][o]3)[s]2)[cH][cH]1,114.0
C=C1C=CC(C(=O)c2nn(-c3ccccc3)c(=NN=Cc3ccco3)s2)C=C1,114.0
C=c1ccc(=C(O)c2nn(-c3ccccc3)c(=NN=Cc3ccco3)s2)cc1,114.0
COc1ccc(cc1)c1nnc2n1NC(S2)c1ccc(c(c1)OC)O,173.0
COC1=CC=C(C2=NN=C3SC(C4=CC=C(O)C(OC)=C4)NN32)C=C1,173.0
COc1ccc(-c2nnc3n2NC(c2ccc(O)c(OC)c2)S3)cc1,173.0
[CH3][O][c]1[cH][cH][c](-[c]2[n][n][c]3[n]2[NH][CH]([c]2[cH][cH][c]([OH])[c]([O][CH3])[cH]2)[S]3)[cH][cH]1,173.0
COC1=CC=C(C2=NN=C3SC(C4=CC(OC)=C(O)C=C4)NN32)C=C1,173.0
COc1ccc(-c2nnc3n2NC(C2=CC(OC)C(=O)C=C2)S3)cc1,173.0
CC(=O)Nc1ccccc1C=Cc1ccccc1,113.0
CC(=O)NC1=CC=CC=C1C=CC1=CC=CC=C1,113.0
[CH3][C](=[O])[NH][c]1[cH][cH][cH][cH][c]1[CH]=[CH][c]1[cH][cH][cH][cH][cH]1,113.0
CC(O)=Nc1ccccc1C=Cc1ccccc1,113.0
CC(O)=NC1=CC=CC=C1C=CC1=CC=CC=C1,113.0
C=C(O)Nc1ccccc1C=Cc1ccccc1,113.0
Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O,347.5
O=C1C=C(C2=CC=C(O)C=C2)OC2=C1C(O)=CC(O)=C2,347.5
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,347.5
[O]=[c]1[cH][c](-[c]2[cH][cH][c]([OH])[cH][cH]2)[o][c]2[cH][c]([OH])[cH][c]([OH])[c]12,347.5
O=C1C=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,347.5
O=C1C=C(O)C2C(=O)C=C(C3=CCC(=O)C=C3)OC2=C1,347.5
O=C1C=C(O)C2C(=O)C=C(c3ccc(O)cc3)OC2=C1,347.5
O=C1C=C(O)C=C2OC(c3ccc(O)cc3)=CC(=O)C12,347.5
O=C1C=C(O)Cc2oc(-c3ccc(O)cc3)cc(=O)c21,347.5
O=C1C=C(O)c2c(oc(-c3ccc(O)cc3)cc2=O)C1,347.5
O=C1C=C2OC(c3ccc(O)cc3)=CC(=O)C2C(=O)C1,347.5
O=C1C=C2OC(c3ccc(O)cc3)=CC(O)=C2C(=O)C1,347.5
O=C1C=CC(=C2C=C(O)C3=C(C=C(O)CC3=O)O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)C3=C(CC(=O)C=C3O)O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)C3=C(CC(=O)CC3=O)O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)C3=C(CC(O)=CC3=O)O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)C3=C(O)CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)C3C(=O)C=C(O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)C3C(=O)CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)C3C(O)=CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2C=C(O)c3c(O)cc(O)cc3O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3=C(C=C(O)CC3=O)O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3=C(CC(=O)C=C3O)O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3=C(CC(=O)CC3=O)O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3=C(CC(O)=CC3=O)O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3=C(O)CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3C(=O)C=C(O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3C(=O)CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)C3C(O)=CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2CC(=O)c3c(O)cc(O)cc3O2)C=C1,347.5
O=C1C=CC(=C2CC(O)=C3C(=O)C=C(O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2CC(O)=C3C(=O)CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(=C2CC(O)=C3C(O)=CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(C2=CC(=O)C3C(=O)C=C(O)C=C3O2)=CC1,347.5
O=C1C=CC(C2=CC(=O)C3C(=O)C=C(O)C=C3O2)C=C1,347.5
O=C1C=CC(C2=CC(=O)C3C(=O)CC(=O)C=C3O2)=CC1,347.5
O=C1C=CC(C2=CC(=O)C3C(=O)CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(C2=CC(=O)C3C(O)=CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(C2=CC(O)=C3C(=O)CC(=O)C=C3O2)=CC1,347.5
O=C1C=CC(C2=CC(O)=C3C(=O)CC(=O)C=C3O2)C=C1,347.5
O=C1C=CC(c2cc(=O)c3c(O)cc(O)cc3o2)=CC1,347.5
O=C1C=CC(c2cc(=O)c3c(O)cc(O)cc3o2)C=C1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)=CC(=O)CC=3O)=CC1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)=CC(=O)CC=3O)C=C1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)C=C(O)CC3=O)=CC1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)C=C(O)CC3=O)C=C1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)CC(=O)C=C3O)=CC1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)CC(=O)C=C3O)C=C1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)CC(=O)CC3=O)=CC1,347.5
O=C1C=CC(c2cc(=O)c3c(o2)CC(=O)CC3=O)C=C1,347.5
Nc1nc(NC2CC2)nc(n1)N,224.9
NC1=NC(NC2CC2)=NC(N)=N1,224.9
Nc1nc(N)nc(NC2CC2)n1,224.9
[NH2][c]1[n][c]([NH2])[n][c]([NH][CH]2[CH2][CH2]2)[n]1,224.9
N=c1[nH]c(=N)[nH]c(=NC2CC2)[nH]1,224.9
N=C1NC(=N)NC(=NC2CC2)N1,224.9
N=c1[nH]c(N)nc(=NC2CC2)[nH]1,224.9
N=c1nc(N)[nH]c(=NC2CC2)[nH]1,224.9
N=c1nc(N)[nH]c(NC2CC2)n1,224.9
N=c1nc(N)nc(NC2CC2)[nH]1,224.9
N=c1nc(NC2CC2)[nH]c(=N)[nH]1,224.9
N=c1nc(NC2CC2)nc(N)[nH]1,224.9
Nc1nc(=NC2CC2)nc(N)[nH]1,224.9
Nc1nc(N)[nH]c(=NC2CC2)n1,224.9
OCC1CCC(O1)n1cnc2c1ncnc2O,161.5
OCC1CCC(N2C=NC3=C2N=CN=C3O)O1,161.5
OCC1CCC(n2cnc3c(O)ncnc32)O1,161.5
[OH][CH2][CH]1[CH2][CH2][CH]([n]2[cH][n][c]3[c]([OH])[n][cH][n][c]32)[O]1,161.5
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,161.5
O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,161.5
COC(=O)c1ccc(cc1)C=C,36.0
C=CC1=CC=C(C(=O)OC)C=C1,36.0
C=Cc1ccc(C(=O)OC)cc1,36.0
[CH2]=[CH][c]1[cH][cH][c]([C](=[O])[O][CH3])[cH][cH]1,36.0
ClC(=O)c1cc(C(=O)Cl)c(cc1[N+](=O)[O-])[N+](=O)[O-],107.0
O=C(Cl)C1=CC(C(=O)Cl)=C([N+](=O)[O-])C=C1[N+](=O)[O-],107.0
O=C(Cl)c1cc(C(=O)Cl)c([N+](=O)[O-])cc1[N+](=O)[O-],107.0
[O]=[C]([Cl])[c]1[cH][c]([C](=[O])[Cl])[c]([N+](=[O])[O-])[cH][c]1[N+](=[O])[O-],107.0
CCOC(=NOc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C,112.0
CCOC(C)=NOC1=CC=C([N+](=O)[O-])C=C1[N+](=O)[O-],112.0
CCOC(C)=NOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],112.0
[CH3][CH2][O][C]([CH3])=[N][O][c]1[cH][cH][c]([N+](=[O])[O-])[cH][c]1[N+](=[O])[O-],112.0
CCOC(C)=NOC1=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C1,112.0
ClCCOP(=O)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCCCl,91.0
CC1=C(Cl)C(=O)OC2=CC(OP(=O)(OCCCl)OCCCl)=CC=C12,91.0
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,91.0
[CH3][c]1[c]([Cl])[c](=[O])[o][c]2[cH][c]([O][P](=[O])([O][CH2][CH2][Cl])[O][CH2][CH2][Cl])[cH][cH][c]12,91.0
CC1=C(Cl)C(=O)OC2=C1C=CC(OP(=O)(OCCCl)OCCCl)=C2,91.0
[O-][N+](=O)c1ccc(cc1)c1nn2c(s1)nnc2C(F)(F)F,213.0
O=[N+]([O-])C1=CC=C(C2=NN3C(C(F)(F)F)=NN=C3S2)C=C1,213.0
O=[N+]([O-])c1ccc(-c2nn3c(C(F)(F)F)nnc3s2)cc1,213.0
[O]=[N+]([O-])[c]1[cH][cH][c](-[c]2[n][n]3[c]([C]([F])([F])[F])[n][n][c]3[s]2)[cH][cH]1,213.0
[O-][N+](=O)c1ccc(cc1)NN=C1C=C(c2c1cccc2)c1ccccc1,266.0
O=[N+]([O-])C1=CC=C(NN=C2C=C(C3=CC=CC=C3)C3=C2C=CC=C3)C=C1,266.0
O=[N+]([O-])c1ccc(NN=C2C=C(c3ccccc3)c3ccccc32)cc1,266.0
[O]=[N+]([O-])[c]1[cH][cH][c]([NH][N]=[C]2[CH]=[C]([c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][c]32)[cH][cH]1,266.0
O=[N+]([O-])C1=CC=C(NN=C2C=C(C3=CC=CC=C3)C3=CC=CC=C23)C=C1,266.0
COc1ccccc1NC(=O)C,87.5
COC1=CC=CC=C1NC(C)=O,87.5
COc1ccccc1NC(C)=O,87.5
[CH3][O][c]1[cH][cH][cH][cH][c]1[NH][C]([CH3])=[O],87.5
COc1ccccc1N=C(C)O,87.5
COC1=CC=CC=C1N=C(C)O,87.5
C=C(O)Nc1ccccc1OC,87.5
Cc1c2ccccc2c2c(c1C)c1ccccc1cc2,129.3
CC1=C2C=CC=CC2=C2C=CC3=CC=CC=C3C2=C1C,129.3
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,129.3
[CH3][c]1[c]([CH3])[c]2[c]3[cH][cH][cH][cH][c]3[cH][cH][c]2[c]2[cH][cH][cH][cH][c]12,129.3
Oc1ccc(c(c1)O)/N=N/c1ccccc1,170.0
OC1=CC=C(/N=N/C2=CC=CC=C2)C(O)=C1,170.0
Oc1ccc(/N=N/c2ccccc2)c(O)c1,170.0
[OH][c]1[cH][cH][c](/[N]=[N]/[c]2[cH][cH][cH][cH][cH]2)[c]([OH])[cH]1,170.0
OC1=CC(O)=C(/N=N/C2=CC=CC=C2)C=C1,170.0
O=C1C=C(O)C(N=Nc2ccccc2)=CC1,170.0
O=C1C=C(O)C=CC1=NNc1ccccc1,170.0
O=C1C=C(O)C=CC1N=Nc1ccccc1,170.0
O=C1C=C(O)CC=C1N=Nc1ccccc1,170.0
O=C1C=CC(=NNc2ccccc2)C(=O)C1,170.0
O=C1C=CC(=NNc2ccccc2)C(O)=C1,170.0
O=C1C=CC(N=Nc2ccccc2)=C(O)C1,170.0
O=C1C=CC(N=Nc2ccccc2)C(=O)C1,170.0
O=C1C=CC(N=Nc2ccccc2)C(O)=C1,170.0
O=C1CC(O)=CC=C1N=Nc1ccccc1,170.0
O=C1CC=C(N=Nc2ccccc2)C(=O)C1,170.0
Oc1ccc(N=Nc2ccccc2)c(O)c1,170.0
O=C(c1cccc2c1cccc2Br)Nc1ccccc1,217.0
O=C(NC1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2Br,217.0
O=C(Nc1ccccc1)c1cccc2c(Br)cccc12,217.0
[O]=[C]([NH][c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][c]2[c]([Br])[cH][cH][cH][c]12,217.0
OC(=Nc1ccccc1)c1cccc2c(Br)cccc12,217.0
OC(=NC1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2Br,217.0
O=C(c1ccccc1)OC([N+](=O)[O-])[N+](=O)[O-],172.0
O=C(OC([N+](=O)[O-])[N+](=O)[O-])C1=CC=CC=C1,172.0
O=C(OC([N+](=O)[O-])[N+](=O)[O-])c1ccccc1,172.0
[O]=[C]([O][CH]([N+](=[O])[O-])[N+](=[O])[O-])[c]1[cH][cH][cH][cH][cH]1,172.0
O=C(OC([N+](=O)[O-])=[N+]([O-])O)c1ccccc1,172.0
CCN1C(=O)c2c(C1Nc1ccc(cc1)OCCN1CCCCC1)cccc2,106.5
CCN1C(=O)C2=C(C=CC=C2)C1NC1=CC=C(OCCN2CCCCC2)C=C1,106.5
CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,106.5
[CH3][CH2][N]1[C](=[O])[c]2[cH][cH][cH][cH][c]2[CH]1[NH][c]1[cH][cH][c]([O][CH2][CH2][N]2[CH2][CH2][CH2][CH2][CH2]2)[cH][cH]1,106.5
CCN1C(=O)C2=CC=CC=C2C1NC1=CC=C(OCCN2CCCCC2)C=C1,106.5
OC(=O)CCC(C(=O)O)(C)C,84.0
CC(C)(CCC(=O)O)C(=O)O,84.0
[CH3][C]([CH3])([CH2][CH2][C](=[O])[OH])[C](=[O])[OH],84.0
CC(C)(CC=C(O)O)C(=O)O,84.0
NC(=O)c1c(F)ccc(c1Cl)C,152.0
CC1=C(Cl)C(C(N)=O)=C(F)C=C1,152.0
Cc1ccc(F)c(C(N)=O)c1Cl,152.0
[CH3][c]1[cH][cH][c]([F])[c]([C]([NH2])=[O])[c]1[Cl],152.0
Cc1ccc(F)c(C(=N)O)c1Cl,152.0
CC1=C(Cl)C(C(=N)O)=C(F)C=C1,152.0
COC(=O)c1cc(ccc1OC)[N+](=O)[O-],101.0
COC(=O)C1=CC([N+](=O)[O-])=CC=C1OC,101.0
COC(=O)c1cc([N+](=O)[O-])ccc1OC,101.0
[CH3][O][C](=[O])[c]1[cH][c]([N+](=[O])[O-])[cH][cH][c]1[O][CH3],101.0
COC(=O)C1=C(OC)C=CC([N+](=O)[O-])=C1,101.0
Cc1ccc(cc1C)N1CCNCC1,63.0
CC1=CC=C(N2CCNCC2)C=C1C,63.0
Cc1ccc(N2CCNCC2)cc1C,63.0
[CH3][c]1[cH][cH][c]([N]2[CH2][CH2][NH][CH2][CH2]2)[cH][c]1[CH3],63.0
CC1=C(C)C=C(N2CCNCC2)C=C1,63.0
Clc1cccc(c1)OC(=O)c1c(C)cc(=O)oc1C,96.0
CC1=CC(=O)OC(C)=C1C(=O)OC1=CC(Cl)=CC=C1,96.0
Cc1cc(=O)oc(C)c1C(=O)Oc1cccc(Cl)c1,96.0
[CH3][c]1[cH][c](=[O])[o][c]([CH3])[c]1[C](=[O])[O][c]1[cH][cH][cH][c]([Cl])[cH]1,96.0
CC1=CC(=O)OC(C)=C1C(=O)OC1=CC=CC(Cl)=C1,96.0
C=C1OC(=O)C=C(C)C1C(=O)Oc1cccc(Cl)c1,96.0
C=C1OC(=O)CC(C)=C1C(=O)Oc1cccc(Cl)c1,96.0
C=C1OC(O)=CC(C)=C1C(=O)Oc1cccc(Cl)c1,96.0
C=c1oc(=O)cc(C)c1=C(O)Oc1cccc(Cl)c1,96.0
CCCCNc1cc(=O)oc2c1cccc2,118.0
CCCCNC1=CC(=O)OC2=C1C=CC=C2,118.0
CCCCNc1cc(=O)oc2ccccc12,118.0
[CH3][CH2][CH2][CH2][NH][c]1[cH][c](=[O])[o][c]2[cH][cH][cH][cH][c]12,118.0
CCCCNC1=CC(=O)OC2=CC=CC=C12,118.0
CCCCN=C1CC(=O)Oc2ccccc21,118.0
CCCCN=c1cc(O)oc2ccccc12,118.0
OCCN(C(C)C)C(C)C,-39.0
CC(C)N(CCO)C(C)C,-39.0
[CH3][CH]([CH3])[N]([CH2][CH2][OH])[CH]([CH3])[CH3],-39.0
ClC1C=CC2C1C1(Cl)C(=C(C2(C1(Cl)Cl)Cl)Cl)Cl,95.5
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,95.5
[Cl][C]1=[C]([Cl])[C]2([Cl])[CH]3[CH]([Cl])[CH]=[CH][CH]3[C]1([Cl])[C]2([Cl])[Cl],95.5
OCC(=O)C1(O)C(C)CC2C1(C)CC(O)C1(C2CCC2=CC(=O)C=CC12C)F,232.0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,232.0
[CH3][CH]1[CH2][CH]2[CH]3[CH2][CH2][C]4=[CH][C](=[O])[CH]=[CH][C]4([CH3])[C]3([F])[CH]([OH])[CH2][C]2([CH3])[C]1([OH])[C](=[O])[CH2][OH],232.0
CC1CC2C3CC=C4C=C(O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,232.0
CC1CC2C3CC=C4C=C(O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)=CO,232.0
CC1CC2C3CC=C4C=C(O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)C=O,232.0
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,232.0
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)=CO,232.0
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)C=O,232.0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)=CO,232.0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)C=O,232.0
CCCCCCCCCCCCCCCCCCS,32.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][SH],32.0
CCCCCCCCCCCCCCC=O,24.5
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH]=[O],24.5
CCCCCCCCCCCCCC=CO,24.5
O=C1Nc2c(C1=O)cc(cc2)OC(F)(F)F,171.0
O=C1NC2=C(C=C(OC(F)(F)F)C=C2)C1=O,171.0
O=C1Nc2ccc(OC(F)(F)F)cc2C1=O,171.0
[O]=[C]1[NH][c]2[cH][cH][c]([O][C]([F])([F])[F])[cH][c]2[C]1=[O],171.0
O=C1C(O)=Nc2ccc(OC(F)(F)F)cc21,171.0
O=C1N=c2ccc(OC(F)(F)F)cc2=C1O,171.0
CC[N+](CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)(CC)C,191.5
CC[N+](C)(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1CCCCC1,191.5
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,191.5
[CH3][CH2][N+]([CH3])([CH2][CH3])[CH2][CH2][O][C](=[O])[C]([OH])([c]1[cH][cH][cH][cH][cH]1)[CH]1[CH2][CH2][CH2][CH2][CH2]1,191.5
CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC,51.0
CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,51.0
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,51.0
[CH3][CH2][N]([CH2][CH3])[CH2][CH2][O][C](=[O])[C]([OH])([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1,51.0
CCCCOc1c(sc(c1OCCCC)c1nnc(o1)c1ccc(cc1)Cl)c1nnc(o1)c1ccc(cc1)Cl,177.85
CCCCOC1=C(C2=NN=C(C3=CC=C(Cl)C=C3)O2)SC(C2=NN=C(C3=CC=C(Cl)C=C3)O2)=C1OCCCC,177.85
CCCCOc1c(-c2nnc(-c3ccc(Cl)cc3)o2)sc(-c2nnc(-c3ccc(Cl)cc3)o2)c1OCCCC,177.85
[CH3][CH2][CH2][CH2][O][c]1[c](-[c]2[n][n][c](-[c]3[cH][cH][c]([Cl])[cH][cH]3)[o]2)[s][c](-[c]2[n][n][c](-[c]3[cH][cH][c]([Cl])[cH][cH]3)[o]2)[c]1[O][CH2][CH2][CH2][CH3],177.85
ClP(=O)(c1ccccc1)c1ccccc1,20.0
O=P(Cl)(C1=CC=CC=C1)C1=CC=CC=C1,20.0
O=P(Cl)(c1ccccc1)c1ccccc1,20.0
[O]=[P]([Cl])([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1,20.0
O=C(c1ccccc1)Nc1cccc2c1ccc(c2)OC(=O)c1ccccc1,223.0
O=C(NC1=CC=CC2=C1C=CC(OC(=O)C1=CC=CC=C1)=C2)C1=CC=CC=C1,223.0
O=C(Nc1cccc2cc(OC(=O)c3ccccc3)ccc12)c1ccccc1,223.0
[O]=[C]([NH][c]1[cH][cH][cH][c]2[cH][c]([O][C](=[O])[c]3[cH][cH][cH][cH][cH]3)[cH][cH][c]12)[c]1[cH][cH][cH][cH][cH]1,223.0
O=C(Oc1ccc2c(N=C(O)c3ccccc3)cccc2c1)c1ccccc1,223.0
O=C(OC1=CC=C2C(N=C(O)C3=CC=CC=C3)=CC=CC2=C1)C1=CC=CC=C1,223.0
CC1=CCS(=O)(=O)C1,63.0
[CH3][C]1=[CH][CH2][S](=[O])(=[O])[CH2]1,63.0
ON=C(c1ccccc1)c1ccc(cc1)O,78.0
ON=C(C1=CC=CC=C1)C1=CC=C(O)C=C1,78.0
ON=C(c1ccccc1)c1ccc(O)cc1,78.0
[OH][N]=[C]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][c]([OH])[cH][cH]1,78.0
O=C1C=CC(=C(NO)c2ccccc2)C=C1,78.0
O=C1C=CC(C(=NO)c2ccccc2)=CC1,78.0
O=NC(C1=CCC(=O)C=C1)c1ccccc1,78.0
O=NC(c1ccccc1)c1ccc(O)cc1,78.0
Oc1ccc(cc1)Cl,42.8
OC1=CC=C(Cl)C=C1,42.8
Oc1ccc(Cl)cc1,42.8
[OH][c]1[cH][cH][c]([Cl])[cH][cH]1,42.8
O=C1C=CC(Cl)=CC1,42.8
c1ccc2c(c1)c(ccc2)Nc1cccc2c1cccc2,115.0
C1=CC=C2C(NC3=CC=CC4=C3C=CC=C4)=CC=CC2=C1,115.0
c1ccc2c(Nc3cccc4ccccc34)cccc2c1,115.0
[cH]1[cH][cH][c]2[c]([NH][c]3[cH][cH][cH][c]4[cH][cH][cH][cH][c]34)[cH][cH][cH][c]2[cH]1,115.0
C1=CC=C2C(NC3=CC=CC4=CC=CC=C34)=CC=CC2=C1,115.0
COc1ccc(c2c1C(=O)C2)Br,74.0
COC1=CC=C(Br)C2=C1C(=O)C2,74.0
COc1ccc(Br)c2c1C(=O)C2,74.0
[CH3][O][c]1[cH][cH][c]([Br])[c]2[c]1[C](=[O])[CH2]2,74.0
COC1=C2C(=O)CC2=C(Br)C=C1,74.0
COc1ccc(Br)c2c1C(O)=C2,74.0
CCCCCCCC(=O)c1ccccc1,22.8
CCCCCCCC(=O)C1=CC=CC=C1,22.8
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][C](=[O])[c]1[cH][cH][cH][cH][cH]1,22.8
CCCCCCC=C(O)c1ccccc1,22.8
[O-][N+](=O)c1cc(ccc1F)C(=O)O,124.0
