SMILES,Mpexp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
CN(C)C=NC1=C(C#N)C(C)=C(C)S1,118,138.46158,96.34346,117.89545,122.657814,158.29688,108.76672,153.87054,132.26353,104.92976,74.861694,120.8347428,24.6170896307019
CC(C)S(=O)(=O)C1=C(C=CC=C1)C(O)=O,150,101.49743,141.92578,94.37184,111.553276,66.06627,130.14981,120.64222,96.38347,117.04618,90.47739,107.0113666,20.7714155628785
CC(C)CC(N)C(=O)N1CCNC(=O)C1,163,188.46611,166.13808,199.70422,168.75015,143.7107,214.1017,156.52708,173.92735,211.83836,182.48718,180.565093,22.0522367913865
CCCC1=C(C=NN1)C(O)=O,208,180.32646,176.46474,153.86404,166.0358,177.1043,155.69228,187.05319,194.44087,181.59943,183.22842,175.580953,12.5137108002439
CC1=CC(C(O)=O)=C(N)S1,127,188.81929,185.58319,182.51393,215.49059,206.98853,188.08693,219.802,215.70023,210.66022,204.63908,201.828399,13.4524415939066
CC1=NC2=C(C=C1)C(O)=C(C=N2)C(O)=O,280,232.44391,290.10226,242.71889,225.25304,230.05327,253.44856,267.6782,276.7351,242.81871,239.13866,250.03906,20.4655990679716
CC1CCN(CC1)S(=O)(=O)N1CCNCC1,62,74.47533,75.56393,49.147793,113.53247,88.65574,85.009895,74.61448,107.11053,98.093864,119.22048,88.5424512,20.3135193971221
COC(=O)C1=C2CCCN2C(=C1C(=O)OC)C1=CC=C(N)C=C1,183,161.40529,128.79993,126.79116,150.23012,137.07831,158.23723,173.05922,170.62457,129.08482,150.64601,148.595666,16.517535851598
[O-][N+](=O)C1=CN=C(OCC2=CC=CO2)C=C1,88,107.08095,74.73346,74.91615,111.89254,75.00107,83.68261,92.21731,114.06789,83.79422,79.84881,89.723501,14.9046398549173
COC1=C(C=C(C=C1)C(O)=O)C1=CC=C(C=C1)C(C)(C)C,260,187.97243,196.0817,175.55592,193.84204,184.00914,205.80418,187.51073,191.2999,190.47926,204.1287,191.6684,8.54431867263506
CS(=O)(=O)NCC1CCCNC1,131,128.61447,122.6564,125.91244,174.85011,129.1337,151.32832,186.91714,111.953896,118.852005,155.45825,140.5676731,24.0012545740328
COC1=C(OC2=NC=C(N)C=C2)C=CC(C)=C1,107,73.353165,111.74138,66.4206,80.08017,110.49254,75.28379,82.773125,96.62646,84.84375,89.94057,87.155555,14.4309609888968
OC(=O)CN1CCS(=O)(=O)CC1,180,123.57162,209.87906,151.13652,173.20302,177.83797,187.79414,163.58691,174.05705,138.65346,179.83682,167.955657,23.633137530843
CC(C)C1=CC=C(NC(=O)CC(C)=O)C=C1,69,83.13656,96.29239,105.88799,119.13197,118.12863,104.18209,99.972565,117.40557,109.39418,99.613045,105.314499,10.7418609228115
COC(=O)C1=CNC(=O)C(=C1)[N+]([O-])=O,215,168.13177,193.93748,158.58786,173.82658,141.37561,190.36502,178.58086,194.90637,165.78152,144.8216,171.031467,18.139815907825
NC1=C(C=C(C=C1)N1N=CC=N1)C(F)(F)F,85,106.814545,110.17874,97.54336,137.66992,106.175545,118.42152,138.60411,80.64471,134.70845,124.421295,115.5182195,17.917650029655
NS(=O)(=O)C1=C(F)C=CC(=C1)C(O)=O,237,200.4236,220.29582,216.2933,198.61612,221.32959,188.12291,217.41565,222.64279,225.58385,208.26277,211.89864,11.8259645945648
CC1=CC(=O)OC2=C1C=C(OCC(O)=O)C=C2,154,193.7081,225.24568,200.69662,216.49716,225.40834,178.23651,192.16893,193.49976,206.15358,197.25844,202.887312,14.6095959557312
OC(=O)CCCNC1=NC=CC=N1,128,165.96857,160.41219,111.158,133.61336,167.03436,145.84615,121.77357,135.72792,98.07349,117.26176,135.686937,22.7332277648644
OC(=O)CCNC1=NC=CC=C1,170,104.20033,104.448685,69.546036,82.28254,102.01889,86.44349,84.5835,121.40092,85.17442,64.805786,90.4904597,16.4815823453107
OC(=O)CSC1=NC=CS1,152,115.22915,115.670235,124.669304,138.97311,98.44947,101.561,116.52931,103.11767,124.47613,134.68887,117.3364249,12.9985472869107
OCCC1=CC2=C(O1)C=CC(Br)=C2,68,115.2745,85.379265,82.4084,97.22987,73.6072,136.71764,86.87993,103.13121,103.66901,95.06895,97.9365975,17.2803950607567
CC(C)C1=NC(CC(O)=O)=CS1,88,103.59129,124.467575,100.64084,124.75631,104.59138,84.558014,93.373505,97.724976,113.33004,118.036514,106.5070444,12.7006163571643
CC(C)C1=NC(C)=C(S1)C(O)=O,170,164.69127,178.60927,195.80571,151.0261,168.31041,131.98831,187.82901,153.5802,175.31516,167.62566,167.47811,17.7024335591025
CC(C)(C)C1=NN=NN1,204,98.02617,95.41452,105.65936,114.00481,76.106735,116.05974,95.81836,99.53412,107.149254,84.61354,99.2386609,11.7543643842322
COC1=CC(C(N)=S)=C(Br)C=C1,143,141.16574,152.55597,160.65755,159.87341,138.80815,151.6272,181.09149,155.59256,145.04816,95.12929,148.154952,21.0304089535177
NCC1=C(CS(=O)(=O)N2CCOCC2)C=CC=C1,91,127.931,95.72608,118.49689,122.14411,132.1806,134.37463,71.46048,122.811195,141.75085,119.36205,118.6237885,19.5768541872375
CC1=NN(C2=C1C(C)=CC(C)=N2)C1=CC=C(N)C=C1,105,143.34888,175.80486,196.4564,166.20767,142.39868,176.86034,173.27818,160.04733,199.71259,172.74783,170.686276,18.0628888229359
CC(C(O)=O)S(C)(=O)=O,87,102.73534,77.636826,62.357883,98.88746,75.18102,103.303185,88.148994,83.453285,131.75922,69.23302,89.2696233,19.418389597855
OC(=O)C1=C2N=CC=CC2=C2C=CC=CC2=C1,201,241.47769,256.74844,263.0963,230.45526,237.67953,265.8419,230.5997,246.81361,233.0184,257.6608,246.339163,12.9383575591132
CC(=O)C1=CC(=CC=C1)S(N)(=O)=O,144,129.98636,136.01611,148.34267,132.21553,137.21603,154.17601,144.60103,160.08884,133.17409,140.44202,141.625869,9.4875556838202
OCC1=CC=C(C=C1)N1CCCC1,62,63.004124,95.902466,79.20996,121.652725,97.70805,84.5289,85.43275,86.70321,83.1829,87.97835,88.5303435,14.2547289512899
NC1=CC(CN2N=C3C=CC=CN3C2=O)=CC=C1,128,125.947266,190.64462,119.08251,127.90509,122.94003,117.92914,169.0856,185.36432,137.29051,160.10847,145.6297556,26.6889389415052
CN1C=CN=C1C(O)(CCN)C(F)(F)F,116,108.03289,119.28478,105.90353,75.28308,57.70337,82.6766,117.698494,96.82119,73.203636,27.593735,86.4201305,27.5884727022886
NC1=CC=C(CC(=O)N2CCOCC2)C=C1,165,108.50806,121.48379,123.06805,122.10088,105.76872,100.40623,107.16403,99.132355,90.37639,90.352646,106.8361151,11.6550591773348
CC1CCC(N)(CC1)C(O)=O,201,151.0864,152.91548,124.52297,115.57418,166.08124,144.75793,182.50941,138.4073,95.63614,172.7657,144.425675,25.4641116418336
NC1=CC(=C(F)C=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,162,172.17032,159.25195,191.4761,160.17113,202.06671,121.099846,139.15994,180.3813,160.73526,179.80273,166.6315286,22.8580467086047
OC(=O)C1=C(I)C=C(F)C=C1,145,172.79965,174.83716,189.12932,186.21591,180.63864,164.29198,168.4741,195.42834,192.24387,175.97899,180.003796,9.92266348827289
NS(=O)(=O)C1=CC(NC(=O)OC2=CC=CC=C2)=CC=C1,194,189.52388,173.57443,180.42899,189.87076,181.10797,194.89357,191.40929,163.72713,170.01996,193.51775,182.807373,10.2525593318771
ClS(=O)(=O)C1=CC2=C(C=C1)C(=O)NC2=O,164,197.93141,182.88133,196.48349,173.12233,213.41328,165.12772,242.36446,186.10204,182.80255,196.96542,193.719403,20.8002347243747
CC(=O)N1CCCC2=C1C=CC(Br)=C2,60,88.822075,95.32471,94.971344,119.887184,110.558624,95.34386,88.31382,95.23317,94.594894,85.8685,96.8918181,9.96168650433526
CC(OC1=C(Br)C=C(F)C=C1)C(O)=O,88,120.06556,122.5447,123.66046,128.654,125.00242,104.53192,125.06582,115.87172,116.8004,132.31786,121.451486,7.36654879469647
NC1=CC(N2CCCC2=O)=C(F)C=C1,123,136.81453,122.5845,107.84086,76.43795,118.99422,128.19005,97.666595,112.27068,124.812,110.49768,113.6109065,16.3302207454318
CNC1=C(C#N)C(C)=CC(C)=N1,148,155.09021,148.63344,156.54071,173.03745,159.1367,160.45572,158.25674,146.3484,193.3665,175.31076,162.617663,13.4343802152991
NS(=O)(=O)CCCC(O)=O,109.5,145.73495,100.85916,132.14609,125.88768,142.37256,113.187454,119.02751,170.79465,142.82352,117.730446,131.056402,19.0852293765367
CN1C(=O)C=C(C(O)=O)C2=C1C=CC=C2,251,204.88773,214.06421,204.78447,228.91344,218.7782,194.91374,241.15976,225.6302,211.92932,239.71217,218.477324,14.544222235576
OC(=O)C1=C(I)C=CC(=C1)[N+]([O-])=O,195,183.6018,171.30888,208.37141,179.85072,193.63579,193.52213,183.13196,174.92133,192.06091,189.02144,186.942637,10.2112800159256
OC(=O)C1=C(I)C=CC(Cl)=C1,163,151.93205,157.41528,194.88885,159.44495,159.01788,147.3416,162.91293,167.59792,156.45074,157.96971,161.497191,12.2923929501074
OC(=O)C1=C(I)C=C(Cl)C=C1,158,161.05884,180.09818,189.7289,177.30307,182.55698,159.057,162.53677,181.67726,192.34174,181.45296,176.78117,11.2447680289724
OC(=O)C1=CC(I)=C(Cl)C=C1,213,193.65688,231.92796,227.0353,209.4451,211.60191,229.54291,217.03815,224.48964,223.6022,228.3233,219.666335,11.2641105963678
CC(O)CNS(=O)(=O)C1=CC=C(C=C1)C(O)=O,209,211.64145,171.82057,193.68604,180.90572,177.476,190.16396,218.00414,185.03018,202.77974,173.44624,190.495404,15.152028752131
FC(F)(F)C1=C(C(Cl)=CC=C1)S(Cl)(=O)=O,37,55.87259,31.087109,39.033268,57.917667,57.51072,58.824337,75.78704,56.79429,31.353191,45.230705,50.9410917,13.3497198193212
CC1(NC(=O)NC1=O)C1=CC(=CC=C1)[N+]([O-])=O,179,157.05833,165.32878,207.4638,177.79799,217.63043,146.79001,204.47989,226.86362,195.92647,210.78705,191.012637,26.0841021050843
CC(=O)NC1=CC(N)=C(C)C=C1,135,152.2336,177.69487,164.9667,163.26001,144.17807,133.99481,151.39857,141.23558,145.34686,155.75887,153.006794,12.2681090358761
CC(N)C(=O)NC1=CC=C(Cl)C=C1,85,152.3535,198.98737,183.12201,162.54507,140.24983,147.59175,176.10242,152.28368,154.41223,191.98788,165.963574,19.1866036826079
COC1=CC2=C(C=C1)C(O)=C(C=N2)C(O)=O,270,220.17487,243.71439,203.923,222.34598,221.42207,223.60754,253.86975,244.02876,238.19249,236.00525,230.72841,14.1495626524907
NC1=CC(=CC=C1)N1CCCS1(=O)=O,86,133.34157,141.36754,110.25115,141.67297,134.36588,81.47412,99.03403,139.59332,126.8868,108.597565,121.6584945,19.6554228735378
CC(OC1=C(C)C(C)=CC=C1)C(O)=O,124,132.31853,151.7642,144.69057,135.92313,145.31136,127.640396,133.10619,118.08067,131.58507,131.40984,135.1829956,9.26035788081877
OC(=O)C1CCN(CC1)S(=O)(=O)CC1=CC=CC=C1,192,132.75578,166.98117,179.57014,191.95546,145.09329,156.52213,134.83337,172.42882,139.06978,126.85902,154.606896,21.1253625611004
NC1=CC=C(C=C1)C1=C2C(=C3CCCN13)C(=O)NNC2=O,310,199.12262,223.67456,217.6229,212.08841,209.1839,223.1653,211.41275,266.79416,238.88364,189.33081,219.127905,20.4881386211136
O=C1CCCN1C1=CC(=CC=C1)C#N,82,108.16148,91.24921,101.09067,76.5978,101.66956,73.13794,84.982635,88.134254,96.44474,77.602356,89.9070645,11.3063448796111
COCCNS(=O)(=O)C1=CC=C(N)C=C1,84,103.53012,130.43271,133.60985,150.53853,112.93453,145.04263,136.59462,125.660614,112.39342,85.4937,123.6230724,18.9728348620102
OC(=O)C1=CC=C(C=C1)N1CCOC1=O,272,225.79776,223.74608,234.38414,207.4384,170.86923,184.90024,193.69652,179.05421,205.25508,211.4678,203.660946,20.1175673297391
[O-][N+](=O)C1=C(Cl)C=CC(I)=C1,72,58.00336,65.260605,51.23198,74.92494,68.87621,60.537308,56.63867,68.13628,55.310596,53.25076,61.2170709,7.35252388730861
CC1=C(C=CC(Cl)=C1)S(Cl)(=O)=O,55,44.481438,33.539738,41.727608,41.356335,45.49563,59.790325,51.029087,50.9253,47.399654,34.360767,45.0105882,7.51665008886727
[O-][N+](=O)C1=C(C=CC(Br)=C1)S(Cl)(=O)=O,96,78.49311,82.36317,97.10823,72.68572,79.31666,66.27801,88.679245,76.471535,101.99628,77.275986,82.0667946,10.3880942652584
COC1=C(N)C=C(C=C1)C(=O)NC1CCS(=O)(=O)C1,146,158.19283,183.44156,168.06865,170.78694,180.98642,170.8961,176.95854,164.10017,142.83621,154.16663,167.043405,11.9596004590298
CC1=C(C)C=C2N(CC3=CC=C(Cl)C=C3)C=NC2=C1,144,168.31865,160.97849,152.84407,162.05414,96.17129,144.50984,154.1946,168.23936,157.43709,133.11401,149.786154,20.5606947112627
CC(N1C=NC2=C1C=C(C)C(C)=C2)C1=CC=CC=C1,170,141.63641,148.358,120.27734,112.262764,107.48594,125.172646,153.65741,140.19095,175.92715,152.05878,137.702739,20.1936812280689
OC(=O)C1=CC=C(OCC2=C(C=CC=C2)C#N)C=C1,212,204.99995,245.74672,199.87645,229.7808,235.96246,196.64568,200.15198,234.34741,198.33247,201.22108,214.7065,18.2495236587512
CN(CC(O)=O)S(N)(=O)=O,95,142.19722,146.16908,133.96126,188.3847,98.30802,157.19878,143.31534,186.8789,166.21329,119.62433,148.225092,26.6249056138706
CC1=C(C)C=C2N(CC3=CC=C(F)C=C3)C=NC2=C1,136,154.36841,134.66405,145.40392,146.59631,77.599686,114.90079,139.24054,136.58243,135.77057,109.59865,129.4725356,21.6275713209945
CC1(NC(=O)NC1=O)C1=CC=C(C=C1)C(O)=O,280,245.78003,229.73682,271.47656,254.19829,267.6018,212.54256,261.89862,284.98618,245.34404,257.90134,253.146624,19.9270236455544
CC1=C(C(=CC=C1)[N+]([O-])=O)S(Cl)(=O)=O,92,43.481724,74.9831,76.74161,84.450966,49.379032,71.77355,64.31732,73.1003,69.7668,75.28077,68.3275172,12.0522753501125
[O-][N+](=O)C1=C(I)C=CC(Br)=C1,85,83.50416,86.96895,84.90735,80.6231,93.256294,81.30716,90.56738,89.66234,97.16683,71.68067,85.9644234,6.89892680214655
CC1=C(C=CC=C1I)[N+]([O-])=O,35,67.20829,63.98335,50.10915,50.272507,69.436554,56.881268,41.523865,45.389847,47.774292,59.671833,55.2250956,9.14033501042649
NC(=O)C1=C(S)N=CC=C1,298,224.0763,229.92204,233.53615,195.29997,250.80432,231.32658,234.22838,229.21732,221.67001,215.31046,226.539153,13.6753821448551
CC(=O)CC(=O)NC1=CC(F)=CC=C1,82,82.29617,84.568344,73.59453,95.78246,78.05173,87.761,90.99556,126.26658,99.76121,73.44557,89.2523154,14.8969744090029
CC(C)OC1=C(C)C=C(C=C1)S(Cl)(=O)=O,51,46.252426,15.697301,37.044273,11.8098345,33.542953,47.188343,28.320234,23.881285,26.945557,62.521458,33.32036645,14.677162224221
COC1=C(N)C=C(C=C1)C(=O)NC1=NC=C(C)S1,226,152.1977,148.47017,182.38115,148.5101,179.84584,178.35526,191.7955,171.99092,186.54648,187.71602,172.780914,15.9738260864385
CC(OC1=CC2=C(CCC2)C=C1)C(O)=O,104,95.1054,85.91094,94.90294,100.55181,89.61916,81.631805,81.730545,105.79975,119.621826,114.60961,96.9483786,12.5165433595839
CCC1=C(Cl)C=CC(OCC(O)=O)=C1,144,125.818565,132.985,110.26717,106.6766,110.723915,90.25906,101.206894,123.34791,139.41452,103.726906,114.442654,14.6374919984961
OC(=O)CCS(=O)(=O)C1=CC2=C(CCC2)C=C1,125,118.18989,140.08665,86.57466,132.5666,131.19916,132.2378,128.23817,134.43344,143.5294,130.38512,127.744089,15.1495003290983
CC(=O)NC1=CC(=CC=C1)C#N,134,139.81587,161.1903,132.46309,150.59467,152.3155,147.22003,164.98282,155.75636,147.9476,125.56327,147.784951,11.6612529767847
CC(=O)NC1=C(C=C(C=C1)S(Cl)(=O)=O)[N+]([O-])=O,90,114.76821,104.6288,105.83546,84.73424,147.29211,99.762764,107.23215,113.15614,118.31525,100.76012,109.6485244,15.4068028296923
NC1=CC2=C(C=C1)C1=C(O2)C=CC=C1,90,162.5348,175.69812,174.39462,137.45477,179.62938,165.40326,178.11185,181.9851,161.06223,163.66664,167.994077,12.5290066811356
OC(=O)C=CC1=CC(=CC=C1)C1=CC=CC=C1,196,211.93758,192.70586,193.16183,189.8772,196.78625,197.74928,194.53384,205.73311,208.11163,214.45935,200.505593,8.33905527770628
OC(=O)C1=CC2=C(O1)C(Br)=CC=C2,257,224.22076,247.60378,221.47719,235.31223,230.64284,219.97102,236.8885,223.96155,243.58217,243.4536,232.711364,9.59697089897349
CCC1=C(NC(=O)CC(C)=O)C=CC=C1,90,95.61858,93.49752,113.94363,107.78243,84.67003,103.53709,105.763985,105.47593,109.73066,100.51965,102.0539505,8.2460117241993
COC1=C(C=C(C=CC(O)=O)C=C1)S(N)(=O)=O,258,209.22478,205.80304,224.32434,210.79271,226.5781,200.07771,208.28702,217.47954,251.78017,243.42006,219.776747,16.0088375562631
CNS(=O)(=O)C1=CC=C(CN)C=C1,112,97.927185,81.81926,108.871864,98.39373,113.096855,102.22467,86.478806,74.13665,73.98987,76.80429,91.374318,13.8379268548329
CCCOC1=CC2=C(C=C1)C=C(CO2)C=O,56,58.940887,74.82835,72.46994,99.46948,83.09775,78.27183,80.438515,124.82827,89.90507,109.626396,87.1876488,18.4053094820084
BrC1=CC2=C(OCC(C=O)=C2)C=C1,104,115.96987,133.64322,113.63805,137.69115,151.08202,134.77449,131.38345,144.91075,144.77376,143.64516,135.151192,11.6943708816266
CCCCS(=O)(=O)NC1=CC(N)=C(F)C=C1,72,113.493355,171.16437,130.6373,141.82307,109.15983,108.74567,137.66518,185.61423,78.22013,119.72596,129.6249095,29.8834846040041
COC1=C(CN2C=NC3=C2C=C(C)C(C)=C3)C=CC=C1,127,144.77332,173.51425,122.17669,168.44864,98.69308,150.33354,137.0874,146.25064,149.74379,112.78639,140.380774,22.2882358801311
CC1=CC(C=O)=C(C)N1C1=C(F)C=C(F)C=C1,134,90.598564,115.60146,90.935074,101.40865,92.75914,89.75806,103.1803,95.5387,130.78442,87.35741,99.7921778,13.0781432988832
CC1=CC(C=O)=C(C)N1C1=CC(F)=CC=C1,79,64.010284,84.995285,88.6771,96.692474,101.15624,59.544464,84.7743,102.53975,93.597084,56.570396,83.2557377,16.307155222073
CC(=O)NC1=CN=C(NC(C)=O)S1,246,211.82033,225.1484,228.24228,196.67683,213.80968,226.59772,236.11244,234.47203,204.4408,243.05273,222.037324,14.1004573775982
CC1=CC(=CC(C)=C1OCC1=CN=CC=C1)C(O)=O,183,213.5863,178.92764,184.113,174.2228,193.4983,194.26135,185.43225,204.47609,179.8951,184.72813,189.314096,11.6125071164561
CC(N)C1=CC(NC(=O)C2=CC=CC=C2)=CC=C1,116,134.73645,137.25096,131.8723,154.24104,111.16562,154.82288,148.34502,124.5685,152.76013,159.81538,140.957828,14.8638304518397
NC1CCN(CC1)C(=O)C1CCCCC1,79,101.399254,73.18005,76.99387,100.07917,123.418434,95.03843,83.254906,101.17107,116.3429,58.561283,92.9439367,18.9518945628025
ClS(=O)(=O)CCCN1C(=O)C2=C(C=CC=C2)C1=O,60,94.72094,91.86914,123.21358,98.2028,108.70295,125.55868,92.695335,100.55445,127.23285,126.54513,108.9295855,14.3792547251606
OC(=O)C1=NN(C(=O)CC1)C1=CC=C(Cl)C=C1,162,188.07411,147.39252,182.05449,160.10999,168.72098,133.36075,171.68689,163.97243,147.7912,133.60709,159.677045,17.933719799
CCC1=C2NC=C(C(=O)CC#N)C2=CC=C1,179,140.18576,134.60034,145.85698,208.67508,183.75835,127.456985,167.43059,133.90703,138.60435,140.84189,152.1317355,24.8441344970533
COC1=C(OC)C=C(C(C=O)=C1)C1=CC=CC=C1,134,84.63829,111.04212,76.55362,95.677666,84.12018,97.08193,116.24642,126.83928,108.58176,107.86528,100.8646546,15.1635607375891
CCOC(=O)C1=C2N=CC3=C(N2N=C1)C(=O)OCC3,247,112.75511,120.99735,122.52048,134.53516,155.0405,112.38044,97.02438,114.556206,98.74307,115.67225,118.4224946,16.0006763492989
NCC1=CC=C(O1)C1=NC2=C(S1)C=CC=C2,125,104.676796,119.56961,109.32388,89.59719,99.43188,121.657364,112.670044,89.69828,96.832954,77.65276,102.1110758,13.4196787661319
COC1=C(OCC2CCCO2)C=CC(=C1)C#N,87,90.01681,78.58675,80.47163,77.318565,77.41979,75.38501,92.86134,17.203999,35.87874,91.465385,71.6608019,23.7258763776218
OC(=O)CCN1C=NC2=C1C=C(F)C(F)=C2,158,151.29294,159.81046,150.88095,133.94356,126.264946,165.41063,129.4271,141.60303,155.81673,166.8577,148.1308046,13.9074557894358
CC(C)NC(=O)NC1=CC=C(CN)C=C1,134,119.05562,125.969986,149.41197,147.85098,170.94824,162.38564,150.22346,177.5673,162.67389,129.52939,149.5616476,18.6278042905573
CC(C)(C)C1=NN(C(N)=C1)C1=CC(Cl)=CC=C1,100,131.82382,96.96621,111.03835,115.79277,115.63793,114.06803,117.19677,127.308205,110.38752,104.13432,114.4353925,9.58292776240572
[O-][N+](=O)C1=C(I)C=CC(Cl)=C1,64,68.27957,59.98125,70.465004,62.758907,63.10861,54.04243,67.89739,72.54971,64.55751,39.59873,62.3239111,9.13058968983511
[O-][N+](=O)C1=C(I)C=CC(=C1)C(F)(F)F,35,30.168303,32.90586,27.702868,21.28133,40.465378,44.091682,43.8998,42.333023,43.62897,25.063208,35.1540422,8.2924732943955
CC1=CC(C)=C(C=C1S(Cl)(=O)=O)C(O)=O,190,149.00824,157.1313,178.05618,157.1102,198.38884,130.30875,144.17047,155.98952,191.2937,144.52438,160.598158,20.7378125291077
CC(C)N1C(=O)NC2=C(C=CC(=C2)C(O)=O)C1=O,333,194.56862,224.19482,222.0138,164.3799,192.60596,230.95937,194.49223,199.61028,179.9452,247.96043,205.073061,24.2011741824323
ClC1=C2C=CC=NC2=C(CBr)C=C1,95,88.74032,88.77322,85.27085,98.55245,102.43127,104.06226,81.697685,93.04223,110.13314,74.98259,92.7686015,10.4080865588162
ClC1=CC2=C(OCC(C=O)=C2)C(Cl)=C1,130,88.26935,106.39895,109.623955,125.60367,100.14149,118.166985,110.30107,135.54704,137.15656,123.92705,115.513612,14.7406875586704
CC1=C(C=C(C=C1Cl)S(N)(=O)=O)[N+]([O-])=O,182,157.85056,145.31018,169.00977,154.92479,190.85846,182.88829,164.03185,162.64413,186.65958,149.5248,166.370241,14.97121753016
CCCS(=O)(=O)N1CCC(N)CC1,50,121.93932,83.228836,59.071228,85.8616,63.747013,83.395134,82.81682,114.72057,119.86978,70.35823,88.5008531,21.6581643382033
O=C1CC(N1)C1=CC=CC=C1,108,140.30461,126.987656,166.56845,119.680916,144.96031,161.44484,147.4145,153.73004,119.66003,129.50114,141.0252492,15.904607262931
COC1=C(N)C=C(C=C1)C(=O)NC1=NC(C)=CS1,165,129.18037,134.80139,173.02441,130.63478,141.25717,177.19344,173.56613,104.27872,133.62173,136.93246,143.44906,22.4525461924295
CN(CC(O)=O)S(=O)(=O)C1=CC=C(Br)C=C1,180,155.3433,177.62148,128.78778,137.66054,139.06636,162.1502,162.60033,169.1935,159.12195,136.5699,152.811534,15.4031765822178
CC(CN)N1CCN(CC1)C1=CC=CC=C1,92,84.472084,72.294014,114.506775,87.75298,24.915552,83.2991,87.13402,91.59641,126.1152,58.013836,83.0099971,26.6085731802633
OC(=O)C1CCN(CC1)C(=O)N1CCCC1,145,102.23327,178.47334,132.66681,156.45546,154.03583,186.54349,154.50786,143.2104,157.03342,119.176094,148.4335974,24.140596693299
COC1=CC2=C(NC=C2C(=O)CC#N)C=C1,290,156.57301,181.68019,183.07921,194.7053,185.20645,172.88919,188.40211,177.60881,147.97923,139.10919,172.723269,17.6046532971328
CC(N)C1=CC=C(NC(N)=O)C=C1,133,153.7778,163.59673,193.57315,173.4098,160.50291,179.82701,170.79903,175.56227,175.42955,194.51831,174.099656,12.4594528863536
CCNS(=O)(=O)C1=C(OC)C=CC(C=CC(O)=O)=C1,199,182.16382,164.35768,184.89418,180.94327,169.7336,212.57133,162.76385,171.46059,172.09587,171.43333,177.241752,13.6758463383089
NC1=C(C=CC=C1)N1C=NN=N1,85,103.631836,131.05255,143.26945,156.37593,99.71503,120.99396,146.0024,134.77692,170.40836,129.42532,133.5651756,20.8600117452827
CC(OC1=CC=C(C=C1)C12CC3CC(CC(C3)C1)C2)C(O)=O,154,135.33072,167.55046,181.66734,163.57245,152.88031,158.94456,144.13194,134.05197,129.01602,153.55983,152.07056,15.8032939322016
CC(SCC(=O)NC1=CC(Br)=CC=C1)C(O)=O,107,95.79641,125.03984,141.31429,141.42451,100.30598,118.67901,148.9872,140.48691,129.82585,129.84758,127.170758,16.892061696903
NC(=O)C1CCCN(C1)C(=O)C1=C(N)C=CC(Cl)=C1,230,161.57059,157.24684,171.53648,187.13779,157.71753,158.57065,126.51593,183.81944,160.67717,147.76077,161.255319,16.4617650587484
CC1=C(I)C(=CC=C1)[N+]([O-])=O,68,48.035553,74.04315,72.83567,45.73776,44.22587,61.00558,51.92471,64.443756,74.7102,55.400913,59.2363162,11.2917007942979
NS(=O)(=O)C1=CC(=C(Cl)C=C1)S(Cl)(=O)=O,186,149.41522,147.70798,172.69144,145.4204,186.57626,163.45305,154.02876,163.1381,142.8099,156.47417,158.171528,12.9421449306178
NCC1=NNC=C1,59,35.08072,56.349426,53.34981,62.555916,71.14548,57.27253,60.35983,49.94467,34.489964,82.282555,56.2830901,13.8819123248718
[O-][N+](=O)C1=C(I)C=C(Cl)C=C1,63,36.211308,37.590103,46.089252,49.076817,49.809574,36.471252,46.32465,62.498062,50.562458,54.13323,46.8766706,7.95550694239789
OC(=O)C1=C(N=CC=N1)C(=O)N1CCOCC1,186,208.71402,236.73041,204.38521,191.51611,143.14873,192.57224,184.59692,178.56837,170.04993,173.77542,188.405736,23.9594187929149
