SMILES;MP;split;Number
Cc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)O;120;Train;10717
O=C(Nc1ccccn1)Cc1ccc(cc1)c1ccccc1;122;Train;8808
COc1cc(CO)ccc1OC;22;Train;3338
COc1ccnc2c1cccc2;41;Train;25135
SCC(C)C;-145;Train;13253
CCOC(=O)c1c[nH]cc1C;74;Train;7123
COc1c(OC)cc(cc1OC)I;86;Train;5937
CCCC(Cl)(Cl)C;128.5;Train;24789
CNC(=O)ON=CC(SC)(C)C;99;Train;25869
C(c1c[nH]cn1)C#N;137;Train;889
OCCN1CCN(CC1)C(=O)Cn1c(=O)sc2c1cc(Cl)cc2;160;Train;21492
COc1cc2c(cc1OC)CC[N+](C2Cc1ccc(c(c1)OC)OC)(C)CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCc2c(C1Cc1ccc(c(c1)OC)OC)cc(c(c2)OC)OC;189.5;Train;16328
CC(=CC=CC=C(C=CC=C(C=CC12OC2(C)CC(CC1(C)C)O)C)C)C=CC=C(C=CC12OC2(C)CC(CC1(C)C)O)C;208;Train;26361
CC(O[Si](C(C)(C)C)(C)C)Cc1oc2c(c(=O)c1[Si](C)(C)C)c1C3OC(=O)CC3Oc1c1c2cccc1;190;Train;10119
N#CCc1c(F)cccc1Cl;42;Train;2421
COP(=O)(C(C(Cl)(Cl)Cl)O)OC;83;Train;15730
COP(=O)(SCn1c(=O)oc2c1ncc(c2)Cl)OC;89;Train;23664
Oc1c(cccc1c1ccccc1)c1ccccc1;102;Train;1828
CCOC(=O)N;49;Train;7165
COc1nc(NC(C)C)nc(n1)NC(C)C;91.5;Train;21604
CCCN;-83;Train;63
COc1ccc(c(c1)OC)N;35;Train;1514
OC(=O)c1cc(oc1C)c1ccccc1;183;Train;2896
OC(=O)/C=C/c1ccc(c(c1)F)F;195;Train;3314
O=C(NS(=O)(=O)c1ccc(cc1)C)NN1CCCCCC1;170;Train;8996
C1CCC(CC1)NSc1nc2c(s1)cccc2;98;Train;20833
CCCC(COC(=O)N)(COC(=O)N)C;104;Train;8963
COC(=O)COc1ccc(cc1Cl)Cl;119;Train;22249
ON1C(=O)CCC1=O;97;Train;8075
CCCCCCCCCCCC(=O)c1ccccc1;47;Train;23791
CC1=NN(C(=O)C1=NNc1ccc(cc1)C(=O)O)c1ccccc1;314;Train;9986
CSc1n[nH]c(c1C(=O)N)N;176;Train;12509
[O-][N+](=O)c1ccccc1c1ccccc1;37;Train;14472
Clc1ccc(c(c1)N1C(=O)C2C(C1=O)ON=C2C(=O)c1cccs1)Cl;221;Train;10621
Clc1cc2N(CCC#N)C(=O)COc2cc1;131;Train;6095
CC(=O)Nc1ccc(cc1)c1ccc(cc1)N(C(=O)C)Nc1ccccc1;233;Train;11575
CN(c1ccc(cc1)C=C1N=C(OC1=O)c1ccccc1)C;205;Train;12295
C=C(c1ccccc1)C(=O)O;106.5;Train;26389
O=C(c1ccccc1)Nc1ccccc1C;145.5;Train;23655
CCOC(=O)c1ccccc1C#N;68;Train;14244
O=Cc1ccc(cc1O)O;136;Train;1506
CC1(C)C2CCC1(C)C=C2;113;Train;19857
Nc1ccc(cc1)NC(=O)c1ccc(cc1)N;201;Train;4398
O=C(c1ccccc1)c1ccc(cc1)[N+](=O)[O-];137;Train;5473
Brc1ccccc1c1ccccc1Br;80;Train;1120
O=Cc1cccc(c1)OCc1ccccc1;56;Train;3656
CCCCCCCCCCCCOC(=O)C(=C)C;-7;Train;15770
OB(c1ccccc1OCc1ccccc1)O;98;Train;2081
COC(=O)C1CC2(CC1C=C2)C(=O)OC;38;Train;24644
Clc1ccc(c(c1)C)C;-6;Train;17402
CC(=O)Nc1ccc(cn1)N;149;Train;1850
C=CC(=O)N1CCN(CC1)C(=O)C=C;93;Train;506
Cc1cc(C(c2ccc(o2)C)c2ccc(o2)C)c(c(c1)[N+](=O)[O-])O;93;Train;11241
OP(=O)(OCc1ccccc1)OCc1ccccc1;80;Train;6797
CCC(CC)(CC)C;-91;Train;13466
COc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)Br;124;Train;10712
CC[C@H]1CCC[C@@H]1CC;-95;Train;13603
OC(=O)CCc1ccc(cc1Cl)Cl;91;Train;3087
CCCOC(=O)C1=C(C)NC(=C(C1c1ccco1)C(=O)OCCC)C;112;Train;11949
O=C1OC(=O)c2c1c(I)c(c(c2I)I)I;327.5;Train;23455
N#CCc1cccc(c1)OCc1ccccc1;49;Train;3661
S=C=Nc1ccc(c(c1)[N+](=O)[O-])Cl;66;Train;4928
FC(C(F)(F)F)(N(C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F)F;-110;Train;24069
CCCCC1CCCCC1;-75;Train;15653
N#Cc1cc(I)ccc1F;72;Train;2620
ClCCOC(=O)OCCCl;8;Train;23421
CCC1(CC)C(=O)NC(=O)N(C1=O)C;150.5;Train;16839
CC(=O)OC1(CCC2(C(C1)CCC1C2CCC2(C1CCC2)C)C)C(=O)C;165;Train;10049
C#CC1(O)CCC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)O;248;Train;12638
O=C1C(=O)c2c(N1c1ccccc1)cccc2;141;Train;69
N#Cc1ccc(cc1C(F)(F)F)NC(=O)C(CS(=O)(=O)c1ccc(cc1)F)(O)C;192;Train;16334
CCCCC(=O)O;-34;Train;8717
CCCCCCCCCCCCCCCC(=O)OC;31;Train;7690
OC[C@@H](C(=O)O)N;222;Train;16538
O=C(C1CC1C(=O)O)Nc1ccc(cc1Cl)Cl;195.5;Train;24253
CCOC(=O)c1ccc(cc1)C#N;54;Train;14240
N#Cc1cccc(c1C)C;24;Train;1318
O=C(C1=C(C)N(C)C(=O)N(C1c1ccccc1)C)OCc1ccccc1;86;Train;10237
CCCCC(CCCC)O;5;Train;6020
OCc1ccc(o1)C=O;34;Train;5935
Oc1ccc2c(c1)ccc(c2)O;224;Train;1791
CCCCCC(O)(C)C;-50;Train;13673
CCCC(=O)C1=C(O)C(C(=C(C1=O)Cc1c(O)c(C)c(c(c1O)C(=O)CCC)O)O)(C)C;156;Train;26675
[O-][N+](=O)CC;-89;Train;8085
c1ccc(cc1)c1oc(c2c1cccc2)c1ccccc1;135;Train;552
Clc1cc2cccnc2c2c1cccn2;123;Train;5807
CS(=O)(=O)Nc1ccccc1NS(=O)(=O)C;213;Train;689
Oc1ccc(c(c1)O)N=Nc1ccc(cc1)[N+](=O)[O-];200;Train;15425
NC(=S)NN=C1c2ccccc2N(C1=O)C;245;Train;25862
c1ccc(cc1)C1c2ccccc2-c2c1cccc2;147;Train;18854
CC1(C)C2CCC1(C)c1c2cn(n1)c1ccccc1;125;Train;11511
CC(c1[nH]nc(c1)C(=O)O)C;155;Train;5949
Nc1ccc(cc1)S(=O)(=O)Nc1ccc(nn1)Cl;187;Train;21137
CC(CCc1ccc2c(c1)NC(CC2)C)O;79;Train;11733
O=C(Oc1c(F)c(F)c(c(c1F)F)F)OCC1c2ccccc2-c2c1cccc2;85;Train;6298
ClCS(=O)(=O)c1ccccc1;54;Train;24187
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O;168;Train;8713
CC(=C)C1CCC(CC1)(C)O;32.5;Train;20158
O=C(c1cccc(c1)C(=O)C[N+](=O)[O-])C[N+](=O)[O-];160;Train;11555
Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-];127;Train;5456
O=C(c1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-];166;Train;11483
OC1CCC2C1(C)CCC1C2CCC2C1(C)CCC(C2)OCc1ccccc1;225;Train;10031
CS[C@H]1C(=O)[C@H]2[C@@H]([C@]31CC[C@@H]([C@@]3(C)CC2)OC(C)(C)C)Cl;108.5;Train;27251
O=C(OC(C)(C)C)N[C@H]1CCCNC1;125;Train;861
COc1cc(cc(c1O)OC)[C@H]1[C@H]2C(=O)OC[C@@H]2[C@@H](c2c1cc1OCOc1c2)O[C@@H]1O[C@@H]2CO[C@H](O[C@H]2[C@@H]([C@H]1O)O)C;243.5;Train;16534
NC(=O)C1CCNCC1;149;Train;7366
Fc1ccc(cc1)c1cc2c([nH]1)cccc2;189;Train;978
CCCCOC(=O)C(O)C;-28;Train;20159
Clc1ccc(c(c1)C)O;47;Train;4876
Clc1c(cccc1[N+](=O)[O-])[N+](=O)[O-];86;Train;2262
COC(=O)CBr;-50;Train;7653
CC#CCOS(=O)(=O)c1ccc(cc1)C;48;Train;2254
Cc1c2OC(C)(CCc2c(c(c1C)O)C)C(=O)O;189;Train;22653
CON(c1ccccc1)C=C1C(=O)C2(C(C1CC2)(C)C)C;76;Train;11515
O=C1OC(=O)C(=C)C1;69;Train;23863
CCOC(=O)NC1C(O)C2(C(C1CC2)(C)C)C;76;Train;11358
O=Cc1c(COP(=O)(O)O)cnc(c1O)C;205;Train;16479
ClCc1cccc(c1)[N+](=O)[O-];45;Train;4148
Cc1ccc(cc1)c1nnn[nH]1;251;Train;5630
Cc1ccc(c(c1)Cl)Cl;-15;Train;3303
Brc1ccc(cc1F)S(=O)(=O)N;139;Train;4767
CN(c1cccc2c1cccc2S(=O)(=O)N)C;220;Train;6743
O=C(N[C@H](C(=O)O)CCCCNC(=O)OC(C)(C)C)OCC1c2ccccc2-c2c1cccc2;132;Train;15975
CCCNC(C(=O)Nc1ccccc1C)C;37.5;Train;16625
Brc1cc(Cl)c(c(c1)Br)N;100;Train;2320
O=C1OC(=O)CCC1c1ccccc1;95;Train;24524
CC(=CC=CC(=CC=C1C(=CC(=O)CC1(C)C)C)C)C=CC=CC(=CC=CC(=CC=C1C(=CC(=O)CC1(C)C)C)C)C;219;Train;25779
CC(C(C)C)N;-50;Train;19349
COC(=O)c1csc(c1)C=O;115;Train;7495
CCCCC=CC(=O)O;-19;Train;25606
S=C(c1ccccc1)Nc1ccccc1;102;Train;25331
O=C(C(C)C)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-];112;Train;16222
OC(=O)C1=C(C)C(CC1)(C)C;135;Train;25015
CCNC1=NC(=O)C(O1)c1ccccc1;148;Train;23673
Clc1cc(Cl)c2c(c1)c1c(Cl)cc(c(c1o2)Cl)Cl;204;Train;22791
Clc1ccc2c(c1)N=C(N1CCN(CC1)C1=Nc3cc(Cl)ccc3Nc3c1cccc3)c1c(N2)cccc1;334;Train;9120
FC(C(C(F)(F)F)(Cl)F)(C(F)(F)F)Cl;-68;Train;24068
O=c1c(O)c(oc2c1cccc2)c1ccccc1;170;Train;4017
N#Cc1ccc(c(c1)Cl)OC;109;Train;3809
BrCCCCOc1ccccc1;42;Train;894
CCC(CO)(CO)C;44;Train;13513
CCCCCCCCC(CCC)O;11;Train;5055
S=C1NCCS1;105;Train;2810
O=C1OC(=O)C2C1C1C=CC2C1;166;Train;6668
N#CC1=C(C#N)C(=O)C(=C(C1=O)NCc1ccccc1)Cl;233;Train;10335
OC(=O)C(=Cc1ccccc1)c1ccccc1[N+](=O)[O-];192;Train;9881
O=C(N(c1ccccc1)CC(=Nc1ccccc1)Nc1ccccc1)c1ccccc1;142;Train;11607
O=c1c(Cl)c(SCc2ccc(cc2)C(C)(C)C)cnn1C(C)(C)C;111.5;Train;24407
Nc1ccncc1C(F)(F)F;100;Train;4566
COc1c(CC(=O)c2ccc(c(c2C(=O)O)OC)OC)c(CCN(C)C)cc2c1OCO2;138;Train;20207
O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])NCCCCc1ccccc1;166;Train;10282
OC[C@@H]1CCCN2[C@@H]1CCCC2;64;Train;7425
Ic1ccc(cn1)I;155;Train;1636
OCC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C;118.5;Train;16519
CCOC(=O)C=Cc1ccccc1N;77;Train;9472
OCCOc1ccc(cn1)[N+](=O)[O-];113;Train;992
CCC(c1ccccc1)(COC(=O)N)O;55;Train;21436
OCc1c(F)cccc1Cl;43;Train;2417
CC(N1CSc2n(C1)c(nn2)c1cccnc1)C;289;Train;12046
O=Cc1cc(n(c1C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C;95.5;Train;28344
COc1ccc(c2c1C(=O)C2)Br;74;Train;10981
CCOC(=O)C(N(C=O)C)CC1=c2ccccc2=N[CH]1;106;Train;26299
N#CCCc1ccccc1;-2;Train;4192
c1ccc(cc1)Cc1ccncc1;10;Train;4662
COc1c(OC)c(OC(=O)C(C)(C)C)c2c(c1OC(=O)C(C)(C)C)cccc2;179;Train;26239
BrCC(=O)c1ccc(c(c1)Cl)Cl;57;Train;2105
Brc1ccc(c(c1)[N+](=O)[O-])F;19;Train;4670
Brc1ccc(c(c1)C(=O)c1ccccc1)O;110;Train;5756
CC1OC(C)OC(OC(O1)C)C;246;Train;22812
CC(c1ccc(c(c1O)C(=O)O)C)C;127;Train;19578
COC(=O)c1ccc(c(c1)OC)O;64;Train;7711
CCNc1nc(NC(C)C)nc(n1)SC;88;Train;18815
COc1cc2[C@H]3C=C[C@@](C(=O)c2c(c1OC)OC)(ON3c1ccccc1)OC;114.35;Train;27156
OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O;188;Train;8434
Oc1cc(nc2c1cccc2)C(F)(F)F;210;Train;5192
Clc1ccc(cc1)S(=O)(=O)C;97;Train;4989
[O-][N+](=O)c1ccccc1F;-8;Train;193
O=C1c2ccccc2C(=O)c2c1c(N)c(c(c2N)Cl)Cl;295;Train;22957
c1ccc2c(c1)scc2;30;Train;6432
C[C@H]([C@H](C(=O)O)N)O;278;Train;6742
O=C(C(Cl)Cl)Nc1ccc2c(c1)nn(n2)C1CCCC1;119;Train;26131
O=Cc1cc(Cl)cc(c1O)Br;86;Train;3706
CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C;68;Train;21462
COC(=O)c1ccc2c(c1)ccc(c2)C(=O)OC;190;Train;6911
O=C(Oc1ccccc1)Oc1ccccc1;79;Train;6955
Clc1ccc(s1)Cl;-41;Train;1613
O=C(N1c2ccccc2Sc2c1cccc2)CN1CCN(CC1)Cc1ccc2c(c1)OCO2;141.5;Train;23700
O=c1ccc2c(o1)c(O)c(cc2)O;262;Train;25572
FC(c1cc(cc(c1)C(F)(F)F)P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(F)F;100;Train;8700
ClC1C=CC2C1[C@@]1(Cl)C(=C([C@@]2(C1(Cl)Cl)Cl)Cl)Cl;95.5;Train;14769
COc1ccc2c(c1)CC1(C2O)CCC(CC1)(O)c1ccc(cc1)C(C)(C)C;104;Train;10461
CCN(c1ccc(cc1)[N+](=O)[O-])CC;77.5;Train;23866
CC(Oc1cc(c(cc1Cl)Cl)n1nc(oc1=O)C(C)(C)C)C;90;Train;17522
Cc1c(C)cc(c(c1C)C)O;85.3;Train;23205
COCP(=O)(c1ccccc1)c1ccccc1;117;Train;881
CCC1CN2CCC1CC2C(c1ccnc2c1cccc2)O;268.5;Train;24583
CC(=O)NC(=O)[C@H](CC1=c2ccccc2=N[CH]1)N;195;Train;15978
Clc1ccc(c(c1)C(=O)O)Cl;153;Train;1602
Ic1ccc(cn1)N;65;Train;5702
BrCc1ccc(cc1)C(=O)O;225;Train;4286
C1CNC(CN1)c1ccco1;87;Train;935
C(NC(=O)C=CC1=NC=NC1)Cc1c[nH]cn1;241;Train;9568
Clc1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c(c(c1Cl)Cl)Cl;305.8;Train;18316
Brc1cccc(c1)NN=C1C(=O)NN=C1c1c(O)c2ccccc2n(c1=O)C;240;Train;9091
CN1C(CSCC(F)(F)F)Nc2c(S1(=O)=O)cc(c(c2)Cl)S(=O)(=O)N;214;Train;16961
COc1cc(F)c(c(c1)F)C#N;55;Train;1774
CC(=O)OC1CC2C(C(=O)C3(C1C1(C)C(CCC(C1CC3O)(C)C)OC(=O)C)C2O)C;246;Train;10014
CCS(=O)(=O)c1ccc(cc1)B(O)O;137;Train;4304
O=C1OC(=NC1=Cc1ccc(cc1)[N+](=O)[O-])c1ccccc1;215;Train;12220
Cc1ccc(c(c1)C(=O)O)[N+](=O)[O-];135;Train;5973
OC(c1ccc(cc1)C)c1ccc(cc1)C;71;Train;4430
COc1cc(cc(c1OC)OC)C(=O)C;81;Train;3247
COc1ccc2c(c1)oc(=O)[nH]2;154;Train;6148
c1ccc(cc1)c1nc2ccccc2nc1c1cccc2c1cccc2;138;Train;11646
CC(=O)c1ccccc1O;5;Train;2732
CCCCOC(=O)C(C(C(=O)OCCCC)O)O;22;Train;24867
CC(Nc1cccnc1N1CCN(CC1)C(=O)c1cc2c([nH]1)ccc(c2)NS(=O)(=O)C)C;226;Train;8803
CC(CCCCC(C)C)C;-55;Train;1844
COc1ccc(c(c1)C(=O)O)Br;158;Train;2172
CCCCCCCC(=O)Cl;-63;Train;8187
NNCc1ccccc1;26;Train;19552
C=CCCCCCCCCCCCCCCCCC1CC(=O)OC1=O;67.15;Train;24680
CCCC1C2=C(OC(=O)C1(C)C)c1c(CC2)cc(cc1)OC;129;Train;10555
Fc1ccccc1F;-34;Train;657
Oc1cc(O)cc(c1)Cl;118;Train;24493
S=C1NC(=O)C(=NNc2cccc(c2)[N+](=O)[O-])C(=O)N1;330;Train;9920
CCCN(c1c(cc(cc1[N+](=O)[O-])C)[N+](=O)[O-])CCC;80;Train;18376
CCCCCCOCCO;-42;Train;1041
CCCCCCCCCCCCCCCC(c1ccccc1)CCCC;30.2;Train;18209
OC(=O)c1ccc(c(c1)C)C;166;Train;3353
O=Cc1cc2cc3CCCCc3nc2cc1N;218;Train;11587
Nc1c2CCCCc2nc2c1cccc2;183.5;Train;22221
Nc1nnc(s1)C1CC1;214;Train;1995
C1CCC2C(C1)NCC2;143;Train;24626
CCn1cc(C(=O)O)c(=O)c2c1cc(N1CCNCC1)c(c2)F;227.5;Train;16656
CCI;-108;Train;7344
CN(/C=N/c1ccc(cc1C)Cl)C;35;Train;17783
N#CC(=NNc1ccc(cc1)F)c1scc(n1)c1ccc(cc1)C;196;Train;9655
CC(=O)OCCOC(=O)C;-41;Train;13885
NNC(=O)c1ccc(c(c1)OC)O;211;Train;8723
O=S(=O)c1ccccc1;124;Train;14569
Cc1ccccc1Oc1ccccc1[N+](=O)[O-];39.5;Train;24535
Brc1ccc(cc1)c1ccc(cc1)C1Cc2ccccc2C(C1)c1c(=O)sc2c(c1O)cccc2;234.5;Train;26332
CC1SC(C)SC(S1)C;101;Train;18111
OC(=O)C12CC3CC2CC(C1)C3;106;Train;4164
O=C1C(=C(Cl)C(=O)c2c1cccc2)Cl;195;Train;20297
OC(=O)c1cc(N)cc(c1)N;235;Train;13992
O=c1oc(=O)c2c(c3c1cccc3)cccc2;217;Train;23707
BrCc1c(F)c(F)c(c(c1F)F)F;19;Train;1169
Brc1cnc(c(c1)Br)N;104;Train;1902
CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(cc1)Cl;185;Train;12417
O=C(C1=C(O)c2ccccc2[S+2](N1C)([O-])[O-])Nc1ccccn1;198;Train;9035
CC(=O)Nc1ccc(cc1C(=O)O)Br;223;Train;1851
O=C(CC1C(=O)C2(C(C1CC2)(C)C)C)Nc1ccc(cc1)C;158;Train;11491
O=C(c1ccccc1)NCC(c1ccccc1)c1ccccc1;123;Train;12440
O=Cc1ccc(cc1)N;71.5;Train;19550
CCN(C(=O)N(c1ccccc1)CC)c1ccccc1;79;Train;21053
CCC(C1CC(C=C1C(CC(C(C(=O)O)O)O)O)C(CC)C)C;196;Train;24442
OC[C@@H]1CCCN1C(=O)OC(C)(C)C;61;Train;7995
COC(=O)c1cccc(c1[N+](=O)[O-])OC;143;Train;7565
Cc1nc(=O)c2c([nH]1)cccc2;232;Train;18423
O=CNN(c1ccccc1)C;47;Train;10894
O=C1C2C(C(=O)N1c1cccc3c1cccc3)ON=C2C(=O)c1cccs1;80;Train;10619
O[C@@H]1CC[C@]2([C@H]([C@H]1O)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C;233;Train;27286
CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1;180;Train;12646
ON=CC(=O)Nc1ccccc1;174.85;Train;27088
Clc1nccc(c1)C(=O)N;202;Train;2500
OC(=O)c1ccc(cc1)C#C[Si](C)(C)C;156;Train;4380
N#CC(=CNc1ccc(cc1)O)c1ccccc1;150;Train;9344
Nc1ccc(c2c1C(=O)c1c(Cl)ccc(c1C2=O)Cl)[N+](=O)[O-];307;Train;25711
COc1cc(ccc1Br)CC(=O)O;104;Train;10850
ON=C1CCCC(C1)c1ccc(cc1)C(C(=O)O)C;178;Train;9009
O=C1OC(C)(C)OC(=O)C1=NNc1ccccc1[N+](=O)[O-];165;Train;12511
OCCCCCCCCCCl;28;Train;25484
O=C(N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)OCC1c2ccccc2-c2c1cccc2;184;Train;7802
Fc1cc(C(=O)O)c(cc1F)F;98;Train;1347
OC(=O)c1c(I)cc(c(c1I)O)I;213;Train;3982
NCCCCN;27;Train;504
NNC(=O)c1ccccc1N;123;Train;2038
CC(c1ccccc1)c1ccccc1;-18;Train;14314
COc1c(F)c(F)c(c(c1F)F)F;-38;Train;1164
COc1ccc(cc1)C(C(c1ccccc1)O)O;129;Train;10339
O=CN1CCN(CC1)C=O;128;Train;479
CCCCC(CCO)C;-90;Train;13664
CCCCCCC(=O)O;-8;Train;7283
CCCCCC(OC(=O)COc1ccc(c2c1nccc2)Cl)C;69.4;Train;24469
CC1CS1;-91;Train;18680
CCN(C(=O)C(=C(OP(=O)(OC)OC)C)Cl)CC;-45;Train;25459
COc1cc2[nH]cnc2cc1OC;186;Train;5658
Clc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccccc1[N+](=O)[O-];173;Train;10578
COC(=O)[C@@]1(C[C@@H]2CN(CCC3=C1N=C1C3=CC=C[CH]1)C[C@](C2)(O)CC)c1cc2c(cc1OC)N([C@@H]1[C@@]32CCN2[C@H]3[C@@](CC)(C=CC2)[C@H]([C@]1(O)C(=O)OC)OC(=O)C)C;267;Train;16430
O=C(c1ccccc1)CC(=O)C;59;Train;14092
Clc1cc(Cl)c(cc1[N+](=O)[O-])[N+](=O)[O-];101;Train;446
Clc1cccc(c1N)Cl;39;Train;1736
CC(=O)NC(C)(C)C;97;Train;8155
Ic1c(I)ccc(c1I)I;136;Train;19012
COc1ccc2c(c1)cc(nc2)C;115;Train;10869
O=C1CCCCCCCN1;78;Train;18752
CCCCCCCCC(=O)O;10;Train;8119
C[C@H]1Cc2c(N1Cn1nnc3c1cccc3)cccc2;69.85;Train;27040
CCc1cc(C)c(cc1C)C;-14;Train;13913
OC(=O)c1cc(Br)cnc1;184;Train;5793
O=C1C(=C(C(C)C)C(=O)C2=C1C1(C)CCCC(C1CC2)(C)C)O;181;Train;9236
O=C(c1cccs1)OC(=O)c1cccs1;60;Train;8529
COc1cc(OC)cc(c1[N+](=O)[O-])OC;152;Train;625
O=Cc1ccccc1Oc1ccc(cc1)C;55;Train;1049
COC1=CC(=O)OC(C1)/C=C/c1ccccc1;105.5;Train;25752
CC1(C)CCC=CC1;-74;Train;13415
Cc1cnc(c(c1)I)O;192;Train;2691
CC(OC(=O)C=C)CO;-30;Train;24483
O=C(C(Cl)(Cl)Cl)Nc1ccccc1;96;Train;18143
O=C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)Nc1ccc(cc1)[N+](=O)[O-];281;Train;11850
Brc1ccc(nc1)C(=O)O;174;Train;5796
[O-][N+](=O)c1ccc(cc1)NN=C1C=C(c2c1cccc2)c1ccccc1;266;Train;9483
NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F;57;Train;3382
[2H]c1c([2H])c(c(c(c1c1c([2H])c([2H])c(c(c1[2H])[2H])[2H])[2H])[2H])c1c([2H])c([2H])c(c(c1[2H])[2H])[2H];213;Train;14732
CC(=O)c1ccc(c(c1)C)O;108;Train;5209
OC1CCC2(C(=C1)CCC1C2CCC2(C1(O)CCC2c1ccc(=O)oc1)C)C;235;Train;25160
Cc1cc(C)n2c(n1)c(N=Nc1ccccc1C)c(n2)N;256;Train;10689
CCOC(=O)c1nn(c(c1C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)OC)C)c1ccc(cc1)C;221;Train;10594
SC[C@H](C(=O)N1CCC[C@H]1C(=O)O)C;106;Train;14982
CC1CNc2c(C(=N1)C)c(=O)n(c1c2cccc1)c1ccccc1;273;Train;9228
O=C1OC(=O)C2C1Cc1ccccc1C2;188;Train;12507
O=C1OC(=O)c2c1c(Cl)c(cc2)Cl;121;Train;25446
Clc1cc(cc(c1)Cl)[N+](=O)[O-];64;Train;582
Clc1ccc(c(c1)C(=O)Nc1ccccc1)O;211;Train;18562
Cc1nnc(s1)C;63;Train;1650
COC(=O)c1cccc(c1)Br;32;Train;7549
CCC/C=C/C;-99;Train;8561
Brc1ccc(c(c1)Br)Br;42;Train;707
CN(CCOC(=O)C=C1CCC2C(C1C)C(=O)CC1C2(C)CCC(C1(C)C)O)C;142.5;Train;25693
OCc1ccc(cc1)SC(F)(F)F;52;Train;4377
O[Cl](=O)(=O)=O;-17;Train;16068
[O-][N+](=O)c1ccc(cc1)c1nnc(o1)c1ccc(cc1)[N+](=O)[O-];311;Train;1565
NC(=O)/C=C/c1ccc(cc1)Cl;213;Train;4977
Cc1ccc(cc1)N=C=Nc1ccc(cc1)C;58.5;Train;23511
c1ccc(cc1)P(c1ccccc1)C#CP(c1ccccc1)c1ccccc1;86;Train;6559
O=Cc1ccc2-c3c(Cc2c1)cccc3;84;Train;7239
OC(=O)C12C3C1CC(C2(C)C)C3;151.3;Train;24718
OC(=O)c1cnc2-c(c1=O)c(N)[nH]n2C;224;Train;10278
CCCCCCCCCCCCCCCCC(c1ccccc1)CCC;31.4;Train;18210
OC(=O)c1ccccn1;137;Train;3046
NNC(=O)Cc1cccc2c1cccc2;168;Train;105
OC(=O)C12CC3CC(C2)(CC(C1)(C3)C)C;101;Train;3505
O=C(C(c1ccccc1)O)OC1CC(C)N(C(C1)(C)C)C;113;Train;20680
BrCc1c(F)ccc(c1Cl)C;36;Train;2409
COc1cc(OC)cc(c1)C(=O)N;144;Train;3486
Brc1ccc(cc1)S(=O)(=O)C;102;Train;4822
CC(=O)c1ccc(cc1)N;106;Train;4593
CCOc1ccc(cc1)F;-8.5;Train;23188
COc1ccc(cc1)NC=C1C(=O)C2(C(C1CC2)(C)C)C;171;Train;11516
CCCSc1ncccc1C(=O)N;147;Train;1043
O=C(NS(=O)(=O)c1ccc(cc1)C)NC1CCCCC1;175;Train;18952
OC1=C(C2CCCCC2)C(=O)c2c(C1=O)cccc2;135.5;Train;26406
CCCCCCCCCCCCCCCCCCCCc1ccccc1;44;Train;18212
COc1ccc(cc1)c1ccc(cc1)S(=O)(=O)Nc1cccc(c1)C(=O)O;236;Train;3556
CCOC(=O)Nc1c(cc(cc1[N+](=O)[O-])Cl)[N+](=O)[O-];167;Train;10318
NCCCCCCCCCCC(=O)O;191;Train;18189
CC(c1ccccc1)C;-96;Train;6683
COc1cc(/C=C/C(=O)O)cc(c1O)OC;195;Train;28528
N#CC(=Cc1ccccc1Cl)c1nc2c(s1)cccc2;139;Train;9683
CC(c1ccc(cc1)Cl)C;-12;Train;14004
ClCCNP1(=O)OCCCN1CCCl;40;Train;16591
NC(=N/N=C/c1c(Cl)cccc1Cl)N;228;Train;16395
c1ccc(cc1)CN(Cc1ccccc1)Cc1ccccc1;93;Train;8602
CCC(C(=O)O)N;304;Train;21124
