SMILES;MP;split;Nr
Clc1c(Cl)c(Cl)c(c2c1c(Cl)c(c(c2Cl)Cl)Cl)Cl;197.5;Train;23466
CCCCCCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCCCCCC;72;Train;1946
Clc1cc(nc(n1)N)C(C)C;100;Train;5696
Brc1ccc(cn1)N;77;Train;27207
N#Cc1cc(ccc1C#N)Oc1ccnc2c1cccc2;175.45;Train;10973
[O-][N+](=O)c1c(C)c(C)c2c(c1C)CC2=O;164;Train;2184
Fc1cc(Cl)c(c(c1)Br)N;56;Train;23698
O=C1CC(C(=O)N1c1ccc(cc1Cl)S(=O)(=O)N)c1ccccc1;206;Train;18878
CCCCCCCCCCCCCBr;6.2;Train;5958
COc1ccc2c(c1)[nH]cn2;122;Train;14236
ClCc1ccc(cc1)CCl;100;Train;4065
COCCC#N;-63;Train;11950
CCCOC(=O)C1=C(C)NC(=C(C1c1ccccc1)C(=O)OCCC)C;119;Train;18968
CCCc1ccccc1O;7;Train;23813
C1CCC(CC1)Nc1ccccc1;16;Train;24676
CC1CC(=O)C(C1)(C)C;-40.6;Train;24201
NC(=O)Nc1ccc2c(c1)cccc2;219;Train;7035
CCOC(=O)c1n[nH]c2c1cccc2;133;Train;3726
Brc1cccc(c1)C(=O)O;155;Train;4644
CC(=O)c1ccc(cc1)OCc1ccccc1;92;Train;735
O=c1ccccn1C(=S)n1ccccc1=O;165;Train;11337
OCC1(C)CCC(C1(C)C)C;94;Train;26211
O=C(N(C(C)(C)C)NC(=O)c1ccccc1)c1ccc(cc1)[N+](=O)[O-];250.5;Train;25856
CCCCCCCC/C=C/CCCCCCCC#N;-1;Train;7296
C[Si](O[Si](C)(C)C)(C)C;-67;Train;4937
O=C1NC(=O)c2c1cc([N+](=O)[O-])c(c2)Cl;201;Train;13298
C[C@@H]1CC[C@@H](C1)C;-134;Train;6783
c1ccc2c(c1)oc1c2cccc1;81;Train;18287
Cc1cc(C)c2c(c1)ccc(c2)C;12;Train;9988
N#C/C(=C/c1cccnc1)/c1scc(n1)c1ccc(cc1)Cl;254;Train;8424
CCCCCCCCCCCCCCCCCC(=O)O;71;Train;7765
NCCCNC1CCCCC1;-18;Train;1027
CC(=O)Nc1ccccc1S(=O)(=O)C;145;Train;24466
Clc1ccc(cc1)CS/C(=N\c1ccc(cc1Cl)Cl)/Cn1cncn1;90;Train;5072
CCc1ccc(cc1)N;-5;Train;3033
c1ccc(cc1)c1cc2c([nH]1)cccc2;190;Train;11305
CCOC(=O)C(C(C(C(=O)OC1CC(C)CCC1C(C)C)C(=O)C)C)C(=O)C;155;Train;7412
O[C@@H]1[C@H](C)O[C@H]([C@H]([C@@H]1O)O)O;139;Train;11617
Cc1cc(nc2c1cc1c(C)cc(nc1c2)c1ccccc1)c1ccccc1;285;Train;24985
OCC1OC(CC1F)n1cc(C)c(=O)[nH]c1=O;177;Train;4581
N#Cc1ccc(c(c1)C)N;94;Train;23068
COb1ob(OC)ob(o1)OC;10;Train;12174
N#C/C(=C\c1ccc(cc1)Cl)/C(=O)N;101;Train;16307
OC[C@H]1O[C@]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)(O)CO;175.5;Train;21324
CC;-182.79;Train;18549
CC(=O)NCCSC(=O)C;32.5;Train;11169
CN(C(=S)C(=O)c1ccccc1)c1ccccc1;109;Train;12560
CC(=O)OC1Cc2c1cccc2;31;Train;2886
Cc1ccc(cc1N)C(F)(F)F;38;Train;11398
CN(c1cccc(c1)N(C(=O)C)C)C(=O)C;152;Train;22640
CNC(=O)Oc1ccccc1OC(CCl)OC;80;Train;1719
[O-][N+](=O)c1ccc(nc1Cl)Cl;64;Train;11804
O=C(c1ccccc1)Nc1ccccc1CCc1ccccc1;166;Train;15923
CNN;-21;Train;847
Cc1ccc(cc1N1CCNCC1)C;45;Train;10665
N#CC1=C(N)Oc2c(C1c1ccc(cc1)C)c(nn2c1ccccc1)C(F)(F)F;205;Train;22135
COc1c2ccc(=O)oc2cc2c1cco2;188;Train;12432
O=C(C(C(F)(F)F)C(F)(F)F)Nc1cccc(c1)Cl;154;Train;15094
OCC(OCC(OC)C)C;-83;Train;20144
CC(c1ccc(cc1)O)(CC(C)(C)C)C;84.5;Train;11711
CC(c1cc(c(cc1/N=N/c1ccccc1)C)/[N+](=N/c1ccccc1)/[O-])C;118;Train;2631
[O-][N+](=O)c1ccc(c(c1)C)F;39;Train;1548
[O-][N+](=O)c1cc(ccc1C(=O)O)[N+](=O)[O-];181;Train;4158
N#Cc1cccc(c1C#N)[N+](=O)[O-];164;Train;2214
Brc1ccccc1c1ccccc1;1;Train;10804
COC(=O)c1c(C)n[nH]c1C;83;Train;5111
Fc1ccc(c(c1)[N+](=O)[O-])O;75;Train;3508
OB(c1cc(C)cc(c1)C)O;236;Train;19308
[O-][N+](=O)c1cccc2c1cccn2;74;Train;8501
CN(C(=O)N(C)C)C;-1;Train;10280
O=c1ncnc2-c1c[nH]n2C1CCCCC1;252;Train;611
OCNC(=NCO)O;126;Train;6676
OC(=O)C(CC(=O)O)(CC(=O)O)O;154;Train;4085
NC(=O)c1ccc(c(c1)C)[N+](=O)[O-];159;Train;7700
COC(=O)c1ccnnc1;66;Train;23998
ClC(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl;11;Train;9130
CSc1c(C#N)c(N)nc2n1nc(c2/N=N/c1cccc(c1)C(F)(F)F)N;294;Train;15615
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;-35;Train;1776
COc1cc(F)c(c(c1)F)O;69;Train;1767
OC(=O)c1c(F)ccc(c1F)C;140;Train;27173
CN1C(=O)[C@@]2([C@@](C1=O)(Cl)C(=C)[C@H]2c1ccccc1)Cl;134.35;Train;13916
O=Cc1ccc(cc1)C(=O)C;33;Train;16326
CN(CC/C=C\1/c2ccccc2OCc2c1cccc2)C;185;Train;22681
Clc1cc2c(cc1Cl)oc1c2cc(Cl)c(c1Cl)Cl;196;Train;24279
O=C(NS(=O)(=O)c1c(C)cccc1C(=O)O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C;161.5;Train;11722
[O-][N+](=O)c1ccc2c(c1)[N+](=C(C2=O)c1cccc2c1cccc2)[O-];223;Train;10999
CCC1(O)CCC(c2c1cccc2)c1ccccc1;112;Train;5964
COC1(C=O)C=CC2=C(C1)OCO2;129;Train;22394
OCC(COP(=O)(O)O)O;-25;Train;25933
O=CC(Oc1ccccc1)C;149;Train;67
c1ccc(cc1)n1cccc1;59;Train;10656
Cc1ccc(cc1)C(C1C(=O)N(N=C1C(F)(F)F)c1ccccc1)O;257;Train;27280
CC(/C=N/Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C;186.5;Train;6586
Brc1c(O)c(cc(c1C)C1(OS(=O)(=O)c2c1cccc2)c1cc(C(C)C)c(c(c1C)Br)O)C(C)C;201;Train;16837
CN1CCCCC1C(=O)Nc1c(C)cccc1C;150.5;Train;9069
COc1ccc(cc1)/C=C/1\C(=O)NN=C1c1c(O)c2ccccc2n(c1=O)C;250;Train;18538
NC(=O)c1ccncc1;156;Train;9450
ClC(C(c1ccccc1)Cl)c1cc(/C=C/c2ccccc2)c(cc1[N+](=O)[O-])[N+](=O)[O-];181;Train;18507
OC1CCCCC1Cl;29;Train;8088
CNC(=O)C(F)(F)F;51;Train;9832
CCOC(=O)/C=C/c1ccc(c(c1)N)/C=C/C(=O)OCC;178;Train;856
C1Cc2ccc(cc2)CCc2ccc1cc2;286;Train;9632
N#C/C(=C/c1cccnc1)/c1scc(n1)c1ccccc1;164;Train;1293
O=C1OCCOc2c1cccc2;30;Train;7648
COC(=O)c1cc2c(s1)cccc2;70;Train;24844
COc1cc2CCNC(c2c(c1OC)O)C;160.5;Train;25636
CCC(C(C)C)/C=C/C(C1CCC2C1(C)CCC1C2=CCC2C1(C)CCC(C2)O)C;168.5;Train;4346
O=C=Nc1ccc(cc1)OC(F)(F)F;-29;Train;1914
N#Cc1cc(cc(c1N)Br)[N+](=O)[O-];188;Train;219
CCCCCCCCC=C;-66;Train;26499
COC(=O)C(O)C;-66;Train;26483
Clc1ccccc1Cl;-16.7;Train;5835
Oc1ccc(cn1)Cl;164;Train;499
COc1cc(Br)c(cc1Br)OC;146;Train;27276
Clc1ccc(c(c1)Cl)[C@H]([C@@H]1CCc2c(C1=O)cccc2)O;172;Train;10073
CCCC1(O)CCC2C1(C)CCC1C2CCC2C1(C)CCC(C2)OC(=O)C;121;Train;2564
CCc1ccc2c(c1)C(=O)c1c(C2=O)cccc1;109;Train;684
c1ccc2c(c1)C(=CC2)CCC1=CCc2c1cccc2;123;Train;20098
CC1=CC(C)(C)Nc2c1cccc2;26.5;Train;949
Fc1ccc(cc1Cl)c1cc2c([nH]1)cccc2;172;Train;6324
CC(=O)Br;-96;Train;10195
OC(=O)CCC(C1CCC2C1(C)C(=O)CC1C2C(=O)CC2C1(C)CCC1(C2)OCCO1)C;222;Train;4775
Brc1ccc(cc1C)S(=O)(=O)N;151;Train;20137
CC(CC(S)(C)C)(C)C;-74;Train;22484
NC(=O)CC(C(=O)O)N;234.5;Train;15395
ClC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)Cl;34;Train;12962
NC(=O)Nc1ccc(cc1)Cl;206;Train;24496
FC(C(C(F)(F)F)(c1ccc(cc1)Oc1ccc(cc1)N)c1ccc(cc1)Oc1ccc(cc1)N)(F)F;161;Train;11570
COC(=O)NCCc1ccccc1NC(=O)C;107;Train;6564
Fc1c(P(c2c(F)c(F)c(c(c2F)F)F)c2ccccc2)c(F)c(c(c1F)F)F;62;Train;24998
Cc1cc(Cl)cc(c1)[N+](=O)[O-];61;Train;10970
O=C1Cc2c1c(C)c1c(c2C)C(=O)C1;238;Train;24446
CC(c1cc(c(cc1C)O)C(C)(C)C)CC(c1cc(c(cc1C)O)C(C)(C)C)c1cc(c(cc1C)O)C(C)(C)C;186.5;Train;6011
OC(=O)c1cc(cc(c1)C(=O)O)[N+](=O)[O-];262;Train;8947
CCN(CCNc1ccc(c2c1c(=O)c1c(s2)cccc1)CO)CC;101;Train;6541
CCCCCOC(=O)c1c(Cl)cc(c(c1OC(=O)C(=O)Oc1c(Cl)c(Cl)cc(c1C(=O)OCCCCC)Cl)Cl)Cl;78;Train;8967
COc1ccc2c(c1)c1CCN=C3c1n2CCN3C;164;Train;21599
CCC(=Nc1ccc(c(c1)Cl)Cl)O;92;Train;21534
COc1ccc(nn1)NS(=O)(=O)c1ccc(cc1)N;182.5;Train;6485
ClCc1ccccc1;-43;Train;5526
CCCCCc1ccc(cc1)O;24;Train;2192
[O-][N+](=O)c1cccc(c1O)Br;68;Train;8225
CCCCCCCCCCCCCCC(=O)O;53;Train;13546
CCc1cccc(c1)N;-8;Train;10041
OC(=O)CCC(C1CCC2C1(C)CCC(C2C(=O)O)C1(C)CCCCC1C(=O)O)C;266;Train;4752
COc1cc(F)c(c(c1)F)Br;28;Train;12002
BrCC1(OCCO1)C1CCC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)OC(=O)C;171;Train;17627
ClCC(OP(=O)(OC(CCl)C)OC(CCl)C)C;-40;Train;9898
[O-][N+](=O)c1cc([N+](=O)[O-])c(cc1/C=C/c1ccccc1)/C=C/c1ccccc1;193;Train;12132
O=C(NCCCC(=O)ON1C(=O)CCC1=O)CCCCC(=O)NCCCC(=O)ON1C(=O)CCC1=O;145;Train;756
BrCCCCCCCCCCBr;28;Train;5898
Fc1ccc(c(c1)O)C(F)(F)F;50;Train;8775
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2;170;Train;10943
O=C1c2ccccc2CC2N1c1ccccc1C=C2;91;Train;9888
CCOC(=O)/C(=C\c1ccccc1)/c1ccccc1[N+](=O)[O-];95;Train;9666
N#C/C(=C\c1ccc(cc1Cl)Cl)/c1scc(n1)c1cccc2c1cccc2;133;Train;9987
O=C(c1ccccc1)/C=C/c1ccc(o1)c1cccc(c1)[N+](=O)[O-];147;Train;16546
OC(COc1cccc2c1C[C@H](O)[C@@H](C2)O)CNC(C)(C)C;130;Train;10125
OC1CCC2(C(=CCC3C2CCC2(C3(C)CCC2O)C)C1)C;183;Train;4821
S=C=Nc1ccc(cc1)Br;58;Train;5116
OC(=O)c1ccc(c(c1)C(F)(F)F)F;115;Train;12070
CCCC1Sc2n(N1)c(nn2)c1ccc(cc1)OCC;90;Train;10617
O=c1nc2ccccc2nc(c1NNc1cccnc1)C(F)(F)F;157;Train;11475
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)ccc1CCNC(=O)c1ccccc1;176;Train;25089
CC(=CCCC=C(C)C)C;-74.4;Train;14979
O=C1c2c(ccc(c2C(=O)c2c1c(ccc2O)[N+](=O)[O-])O)[N+](=O)[O-];225;Train;12649
OC1(CCCCC1)C1(O)CCCCC1;127;Train;5536
O=Cc1ccc(cc1)Oc1ccccc1;25;Train;27245
CN(c1ccc(cc1)/C=N/NC(=O)c1nccnc1)C;253.85;Train;22606
CCCCc1c(C)nc(nc1OS(=O)(=O)N(C)C)NCC;50.5;Train;19484
ClC(C(=O)N(c1ccc(cc1)O)C)Cl;175;Train;10085
CSC(C1=C(C#N)C(C(C1(O)c1ccccc1)C(=O)OC)c1ccccc1)SC;165;Train;24412
COC(=O)c1c(nc(c(c1CC(C)C)C1=NCCS1)C(F)(F)F)C(F)F;78;Train;24440
OC(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C;101;Train;2845
COCCN;-82;Train;2054
OCc1ccnc(c1)N;83;Train;694
COP(=O)(c1ccccc1P(=O)(OC)OC)OC;81;Train;16611
NCC(c1ccc(cc1)Cl)CC(=O)O;207;Train;8799
Clc1cccc(c1NC1=NCCN1)Cl;130;Train;3865
Cc1cc(cnc1)C#N;84;Train;19763
C/N=N/C;-78;Train;6150
COc1ccc2c(c1)ccc(c2)C=O;81;Train;7392
N#Cc1ncc2c(c1)cccc2;127;Train;25812
Clc1ccc(c(c1)Cl)/C=C(/C(C(C)(C)C)O)\n1cncn1;145;Train;27218
Clc1ccc(cc1)Sc1nc(=N)[nH]c(c1c1ccccc1)N1CCCCC1;188.85;Train;10737
CCCCCCCCOc1ccc(cc1)NC(=O)c1ccc(cc1)CC;143;Train;2669
OB(c1cccnc1F)O;172;Train;6294
ON=C1c2ccccc2-c2c1cccc2;194;Train;6399
OC[C@H]1O[C@@H](Oc2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O;198;Train;7942
O=C(C[C@@H](C(=O)O)NC(=O)OCc1ccccc1)OCc1ccccc1;106;Train;3563
Clc1sc(c(c1)C(=O)C)Cl;38;Train;3276
Brc1cscc1Br;5;Train;4569
Oc1cc(F)c(c(c1)F)N;149;Train;27155
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@]2(OC)C#C)C;114.35;Train;859
CC([C@@H]1NC(=O)OC1=O)CC;66;Train;1114
c1ccc(cc1)P(c1ccc2c(c1c1c(ccc3c1cccc3)P(c1ccccc1)c1ccccc1)cccc2)c1ccccc1;283;Train;4582
Oc1ccc(c(c1)C)N;178;Train;1697
N#Cc1c(OCc2ccccc2)cccc1OCc1ccccc1;123;Train;4797
NNC(=O)c1ccc(cc1)Br;168;Train;5380
OC(=O)c1ccc(c(c1)C(F)(F)F)C;177;Train;14050
CCCCCCC(CCC)O;-11;Train;2229
N#CCOc1ccccc1Br;49;Train;11264
COc1ccc(cc1)C(=O)OC(COc1ccc(cc1)C(=O)C=Cc1ccccc1)COc1ccc(cc1)C=CC(=O)c1ccccc1;74;Train;22961
O=c1c2ccccc2nc2-c3c(CCn12)c1c([nH]3)cccc1;260;Train;10301
CC(=O)Nc1ccc(c(c1)F)[N+](=O)[O-];176;Train;21152
CCC(c1cc(O)c(cc1O)C(CC)(C)C)(C)C;180;Train;5289
CC(c1ccc(cc1)c1ccccc1)C;11;Train;5264
ClC(=O)c1ccc(cc1)I;63;Train;5988
Cc1cc(cc(c1)C(=O)O)C(=O)O;299;Train;11748
O=C(N1CCc2c1cc1CCN(c1c2)C(=O)c1ccccc1)c1ccccc1;294;Train;469
CC1(C)O[C@H]([C@@H](O1)COS(=O)(=O)c1ccc(cc1)C)COS(=O)(=O)c1ccc(cc1)C;90;Train;7082
CCOC(=O)c1cccc(c1)N;29;Train;698
c1ccc2c(c1)c(ccc2)CCc1cccc2c1cccc2;162;Train;26287
CC(=O)OC1C=C[C@@H]2[C@@]34C1Oc1c4c(C[C@H]2N(CC3)C)ccc1OC(=O)C;173;Train;3926
COc1ccc(cc1F)S(=O)(=O)N;126;Train;25882
N#C/C(=N\OCC1OCCO1)/c1ccccc1;77.7;Train;16409
C/C(=C\c1ccc(cc1)C(=O)O)/c1ccc2c(c1)C(C)(C)CCC2(C)C;240.5;Train;6921
CS(=O)C;18;Train;5358
COc1ccncc1;4;Train;17053
COC(=O)Nc1[nH]c2c(n1)cc(cc2)C(=O)c1ccccc1;288.5;Train;17818
BrC(c1ccccc1)C#N;29;Train;8907
C=CCC1(C(=O)NC(=S)NC1=O)C1CCCC=C1;148;Train;11362
O=C1N=c2c(=C1NC1C(NC3=c4ccccc4=NC3=O)C3(C(C1CC3)(C)C)C)cccc2;234;Train;6943
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC;-25;Train;8195
OP(=O)(O)O;40;Train;10493
CCOC(=O)c1cc2c(=O)oc3c(c2nc1N)cccc3;192;Train;8137
CCOC(=O)CNc1ccccc1;57;Train;25229
OC1CC2(C)C=CC(=O)C(=C2C2C1C(C)C(=O)O2)C;203;Train;3141
COc1ccc(cc1)C(=O)CCC(=O)O;149;Train;15809
c1ccc2-c3c4c(-c2c1)cccc4ccc3;107.5;Train;6865
CCCCOCCOCCO;-68;Train;1079
c1ccc2c(c1)nsn2;43;Train;7053
CCOC(=O)c1cc(I)ccc1N;70;Train;16581
CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1[C@@H](O)[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C;183;Train;3932
ClCc1ccc(c(c1)F)OC;37;Train;22381
NO;33;Train;24950
COc1c(CC(C(C)C)O)c(=O)n(c2c1cccc2OC)C;86.5;Train;7168
CCOC(=O)Cl;-81;Train;2391
N#Cc1cc(ccc1Cl)[N+](=O)[O-];106;Train;10274
O=c1[nH]oc2c1nc1ccccc1n2;323;Train;17037
O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@]2(F)[C@@H](O)C[C@]2([C@H]1CC[C@]2(C)O)C)C;270;Train;3451
COc1c(F)cc(cc1F)CBr;41;Train;10039
CC(O[Si](C(C)(C)C)(C)C)CC1CC(=O)c2c(O1)c1ccccc1c1c2C2OC(=O)CC2O1;132;Train;2294
OCc1c(F)ccc(c1Cl)F;47;Train;19469
c1ccc2c(c1)cc(cc2)/N=N/c1ccc2c(c1)cccc2;208;Train;20215
O=C1c2cc(ccc2-c2c1cc(cc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-];176;Train;2277
N#Cc1cccc(c1Cl)C(F)(F)F;40;Train;5207
COc1cc(C#N)ccc1O;87;Train;10577
Cc1cc(C)n2c(n1)c(/N=N/c1cccnc1)c(n2)N;246;Train;24886
O=C1CCC2(C(C1)CCC1C2(F)C(O)CC2(C1CCC2(C)O)C)C;270;Train;2598
Ic1ccc(c(c1)F)C;23;Train;17729
CCCC(C(=O)Nc1ccc(cc1)Cl)(C)C;87.5;Train;7613
COC(=O)c1ccc(cc1)O;127;Train;6718
O=P(c1ccccc1)(c1ccccc1)C1CCCCC1;167;Train;16522
CC(C(=O)Nc1c(C)cccc1C)N;256;Train;12543
COc1c(C)c(C)c(c(c1Br)C)OC;72;Train;25475
COC(=O)/C(=C/OP(=O)(OC)OC)/C;5.9;Train;11931
S=C1NC(=C(C(N1)c1cccc(c1)[N+](=O)[O-])C(=O)OCc1ccccc1)C;176;Train;1748
BrCc1c(Cl)cccc1Cl;56;Train;12466
FC(c1nc2n([nH]1)c(=O)cc(n2)C)(F)F;215;Train;4837
Clc1ccc(c(c1)c1ccno1)O;202;Train;22922
CP(=O)(OC1CCCCC1)F;-30;Train;9385
NC(=O)/C=C\1/C(=O)C2(C(C1CC2)(C)C)C;152;Train;10271
O=C1c2ccccc2C(=O)N1c1n[nH]c2c1cccc2;240;Train;19989
OCCN1CCN(CC1)CCCN1c2ccccc2C=Cc2c1cccc2;100.5;Train;5215
Oc1ccc(cc1)c1ccc(cc1)I;199;Train;24802
CCOc1cc(ccc1C1COC(=N1)c1c(F)cccc1F)C(C)(C)C;101.5;Train;19097
Oc1cc(Br)cc(c1)Br;81;Train;244
Clc1ccc(cc1)[N+](=O)[O-];84;Train;5165
OC(=O)COc1ccc(cc1)F;105;Train;6043
Brc1ccc(cn1)c1cccc(n1)Br;168;Train;11290
ON(c1ccccc1)C=C(c1ccccc1)C(=O)O;75;Train;24502
O=C1OC(=O)C2(C(C1CC2)(C)C)C;221;Train;2008
N#Cc1cc(ccc1N)[N+](=O)[O-];209;Train;16776
COc1ccccc1OCCNCC(COc1cccc2c1c1ccccc1[nH]2)O;114.5;Train;13475
C[C@@H]1CCCC[C@@H]1O;8;Train;14877
FC(C(F)(F)F)C(F)(F)F;-131;Train;22912
COc1ccc2c(c1)N(CC(CN1CCC(CC1)O)C)c1c(S2)cccc1;137.5;Train;17144
OC(=O)Cc1ccccc1Oc1ccc(cc1Cl)Cl;135;Train;4066
C=C=C(C)C;-114;Train;3063
O=C1c2cc(ccc2C(=O)c2c1cccc2)C(C)(C)C;99;Train;15913
COC(=O)[C@H](Cc1ccc(cc1)O)N;134;Train;20073
c1ccc2c(c1)ccc1c2c2c([nH]1)ccc1c2cccc1;158;Train;3379
N#Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F;18;Train;16955
CCN(Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC;208;Train;5014
CCCCCc1ccc(cc1)c1ccc(cc1)C#N;23;Train;13730
CCc1c(C)cccc1C;-16;Train;19241
[O-][N+](=O)c1ccc2c(c1)nccc2;132.5;Train;2767
Nc1ccccc1I;55;Train;54
c1ccc(cc1)C(n1cncc1)(c1ccccc1)c1ccccc1;222;Train;10554
OC(P(c1ccccc1)c1ccccc1)c1ccccc1;157;Train;6645
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)OC(=O)Cl)C)C;118;Train;11020
COc1ccc2c(c1)CC(OC2=O)c1ccc(cc1)[N+](=O)[O-];176;Train;1572
CC(=O)Oc1ccc(c(c1)C)OC(=O)C;41;Train;26682
COc1c(OC)c(OC(=O)C)c2c(c1OC(=O)C)cccc2;138;Train;24720
O=C1OC(OC1C(Cl)(Cl)Cl)C(Cl)(Cl)Cl;116;Train;4601
OCc1ccc(cc1)N;61;Train;25486
OC(=O)C(OC1CCCCC1)(C)C;75;Train;10717
Cc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)O;120;Train;8808
O=C(Nc1ccccn1)Cc1ccc(cc1)c1ccccc1;122;Train;3338
COc1cc(CO)ccc1OC;22;Train;25135
COc1ccnc2c1cccc2;41;Train;13253
SCC(C)C;-145;Train;7123
CCOC(=O)c1c[nH]cc1C;74;Train;5937
COc1c(OC)cc(cc1OC)I;86;Train;24789
CCCC(Cl)(Cl)C;128.5;Train;25869
CNC(=O)O/N=C/C(SC)(C)C;99;Train;889
C(c1c[nH]cn1)C#N;137;Train;21492
OCCN1CCN(CC1)C(=O)Cn1c(=O)sc2c1cc(Cl)cc2;160;Train;16328
COc1cc2c(cc1OC)CC[N+](C2Cc1ccc(c(c1)OC)OC)(C)CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCc2c(C1Cc1ccc(c(c1)OC)OC)cc(c(c2)OC)OC;189.5;Train;26361
C/C(=C\C=C\C=C(\C=C\C=C(\C=C\[C@]12O[C@]2(C)C[C@H](CC1(C)C)O)/C)/C)/C=C/C=C(/C=C/[C@]12O[C@]2(C)C[C@H](CC1(C)C)O)\C;208;Train;10119
CC(O[Si](C(C)(C)C)(C)C)Cc1oc2c(c(=O)c1[Si](C)(C)C)c1C3OC(=O)CC3Oc1c1c2cccc1;190;Train;2421
N#CCc1c(F)cccc1Cl;42;Train;15730
COP(=O)(C(C(Cl)(Cl)Cl)O)OC;83;Train;23664
COP(=O)(SCn1c(=O)oc2c1ncc(c2)Cl)OC;89;Train;1828
Oc1c(cccc1c1ccccc1)c1ccccc1;102;Train;7165
CCOC(=O)N;49;Train;21604
COc1nc(NC(C)C)nc(n1)NC(C)C;91.5;Train;63
CCCN;-83;Train;1514
COc1ccc(c(c1)OC)N;35;Train;2896
OC(=O)c1cc(oc1C)c1ccccc1;183;Train;3314
OC(=O)/C=C/c1ccc(c(c1)F)F;195;Train;8996
OC(=NN1CCCCCC1)NS(=O)(=O)c1ccc(cc1)C;170;Train;20833
C1CCC(CC1)NSc1nc2c(s1)cccc2;98;Train;8963
CCCC(COC(=N)O)(COC(=N)O)C;104;Train;22249
COC(=O)COc1ccc(cc1Cl)Cl;119;Train;8075
ON1C(=O)CCC1=O;97;Train;23791
CCCCCCCCCCCC(=O)c1ccccc1;47;Train;9986
CC1=NN(C(=O)/C/1=N\Nc1ccc(cc1)C(=O)O)c1ccccc1;314;Train;12509
CSc1n[nH]c(c1C(=O)N)N;176;Train;14472
[O-][N+](=O)c1ccccc1c1ccccc1;37;Train;10621
Clc1ccc(c(c1)N1C(=O)C2C(C1=O)ON=C2C(=O)c1cccs1)Cl;221;Train;6095
Clc1cc2N(CCC#N)C(=O)COc2cc1;131;Train;11575
CC(=O)Nc1ccc(cc1)c1ccc(cc1)N(C(=O)C)Nc1ccccc1;233;Train;12295
CN(c1ccc(cc1)/C=C/1\N=C(OC1=O)c1ccccc1)C;205;Train;26389
C=C(c1ccccc1)C(=O)O;106.5;Train;23655
O=C(c1ccccc1)Nc1ccccc1C;145.5;Train;14244
CCOC(=O)c1ccccc1C#N;68;Train;1506
O=Cc1ccc(cc1O)O;136;Train;19857
CC1(C)C2CCC1(C)C=C2;113;Train;4398
Nc1ccc(cc1)NC(=O)c1ccc(cc1)N;201;Train;5473
O=C(c1ccccc1)c1ccc(cc1)[N+](=O)[O-];137;Train;1120
Brc1ccccc1c1ccccc1Br;80;Train;3656
O=Cc1cccc(c1)OCc1ccccc1;56;Train;15770
CCCCCCCCCCCCOC(=O)C(=C)C;-7;Train;2081
OB(c1ccccc1OCc1ccccc1)O;98;Train;24644
COC(=O)C1CC2(CC1C=C2)C(=O)OC;38;Train;17402
Clc1ccc(c(c1)C)C;-6;Train;1850
CC(=O)Nc1ccc(cn1)N;149;Train;506
C=CC(=O)N1CCN(CC1)C(=O)C=C;93;Train;11241
Cc1cc(C(c2ccc(o2)C)c2ccc(o2)C)c(c(c1)[N+](=O)[O-])O;93;Train;6797
OP(=O)(OCc1ccccc1)OCc1ccccc1;80;Train;13466
CCC(CC)(CC)C;-91;Train;10712
COc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)Br;124;Train;13603
CC[C@H]1CCC[C@@H]1CC;-95;Train;3087
OC(=O)CCc1ccc(cc1Cl)Cl;91;Train;11949
CCCOC(=O)C1=C(C)NC(=C(C1c1ccco1)C(=O)OCCC)C;112;Train;23455
O=C1OC(=O)c2c1c(I)c(c(c2I)I)I;327.5;Train;3661
N#CCc1cccc(c1)OCc1ccccc1;49;Train;4928
S=C=Nc1ccc(c(c1)[N+](=O)[O-])Cl;66;Train;24069
